Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Administrative Tribunals Amendment Law - Environment Protection.,2013.0,Austria,"The present Law introduces some minor amendments, inter alia, to the Nature Protection Law (LGBl. No. 45/1998) and the Environment Liability Law (LGBl. No. 38/2009). In particular, the Law substitutes the words “court” with the words “court of law”. The text consists of 11 articles.",https://www.ecolex.org/details/legislation/administrative-tribunals-amendment-law-environment-protection-lex-faoc131858/?type=legislation&xsubjects=Mineral+resources&page=1191,"Environment gen., Wild species & ecosystems", Legislation,"Pollution control,Court/tribunal,Jurisdictional competence,Protection of species","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Western Europe",The Law enters into force on 14 January 2014.,ECOLEX_Legislation
Arrêté du Premier Ministre N°171/03 du 31/07/2013 portant désaffectation du domaine public de l’Etat les parcelles et les biens immeubles.,2013.0,Rwanda,Le présent arrêté  désaffecte du domaine public de l’Etat et affecte au domaine privé de l’Etat certaines parcelles qui étaient utilisées par le Gouvernement du Rwanda.,https://www.ecolex.org/details/legislation/arrete-du-premier-ministre-n17103-du-31072013-portant-desaffectation-du-domaine-public-de-letat-les-parcelles-et-les-biens-immeubles-lex-faoc132056/?type=legislation&xsubjects=Mineral+resources&page=1191,Land & soil, Regulation,"Classification/declassification,Transfer","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries",,ECOLEX_Legislation
Arrêté du Premier Ministre N°170/03 du 31/07/2013 portant désaffectation d’une parcelle du domaine public de l’Etat.,2013.0,Rwanda,"Le présent arrêté désaffecte du domaine Public de l’Etat et affecte au domaine au domaine privé de l’Etat la parcelle ainsi que les constructions y érigées se trouvant dans la Cellule BUTARE, Secteur NGOMA, District de HUYE, Province du SUD.",https://www.ecolex.org/details/legislation/arrete-du-premier-ministre-n17003-du-31072013-portant-desaffectation-dune-parcelle-du-domaine-public-de-letat-lex-faoc132064/?type=legislation&xsubjects=Mineral+resources&page=1191,Land & soil, Regulation,"Classification/declassification,Transfer","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries",,ECOLEX_Legislation
Gas Processing Plant Regulation (Y.O.I.C. 2013/162),2013.0,Canada,"The present Regulation is made under the Oil and Gas Act. In particular, the Regulation ensures that any facility that handles liquefied natural gas (LNG) is safe. It uses the highest standard in Canada for the safe operation, maintenance and decommissioning of an LNG facility. The text consists of 56 sections divided into 7 Parts as follows: General (1); Licence (2); Construction (3); Operation and maintenance (4); Physical and operational changes (5); Records and reporting (6); Penalties (7). One Schedule is enclosed.",https://www.ecolex.org/details/legislation/gas-processing-plant-regulation-yoic-2013162-lex-faoc134414/?type=legislation&xsubjects=Mineral+resources&page=1191,"Energy, Environment gen.", Regulation,"Natural gas,Authorization/permit,Data collection/reporting,Enforcement/compliance,Offences/penalties,Pollution control","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Crofting (Amendment) (Scotland) Act 2013 (2013 asp 10).,2013.0,United Kingdom,"This Act amends principally the Crofters (Scotland) Act 1993 and consequentially the Crofting Reform (Scotland) Act 2010 in respect of applications to decroft by owner-occupier crofters and the subsequent handling of such application by the Crofters Commission. The Act also provides with respect to appeals against decisions of the Commission. An owner-occupier crofter may apply to the Commission for a decrofting  direction, i.e. a  direction that the owner-occupier’s croft is to cease to be a croft. Where a decrofting direction is given in relation to a croft, the 1993 Act ceases to  apply to the croft.",https://www.ecolex.org/details/legislation/crofting-amendment-scotland-act-2013-2013-asp-10-lex-faoc126786/?type=legislation&xsubjects=Mineral+resources&page=1191,"Agricultural & rural development, Land & soil", Legislation,"Smallholders/peasants,Land tenure,Lease,Traditional rights/customary rights,Common property,Legal proceedings/administrative proceedings","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Land and Buildings Transaction Tax (Scotland) Act 2013 (2013 asp 11).,2013.0,United Kingdom,"This Act establishes the Land and Buildings Transaction Tax in Scotland as a consequence of the  Scotland Act 2012, which assigns responsibility to the Scottish Parliament for taxes on land transactions and disposals to landfill. It defines which transactions are land transactions, and which interests are, and which are not, chargeable interests in land. It also provides for land transaction returns and for the payment of the tax and for tax relief.",https://www.ecolex.org/details/legislation/land-and-buildings-transaction-tax-scotland-act-2013-2013-asp-11-lex-faoc126703/?type=legislation&xsubjects=Mineral+resources&page=1191,Land & soil, Legislation,"Tax/levy,Land valuation,Transfer","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Décret n° 2013-701 du 31 juillet 2013 relatif au conseil d'administration de l'Office national de l'eau et des milieux aquatiques.,2013.0,France,Le présent décret modifie la composition et le fonctionnement du conseil d’administration de l’ONEMA.,https://www.ecolex.org/details/legislation/decret-n-2013-701-du-31-juillet-2013-relatif-au-conseil-dadministration-de-loffice-national-de-leau-et-des-milieux-aquatiques-lex-faoc136077/?type=legislation&xsubjects=Mineral+resources&page=1191,"Environment gen., Water", Regulation,Institution,"Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Decreto Nº 1.639 - Reglamenta el proceso de certificación de los distritos y municipios para los recursos de participación destinados al financiamiento de agua potable y saneamiento básico.,2013.0,Colombia,"El presente Decreto reglamenta parcialmente la Ley Nº 1.176 de 2007, sobre Participación para Agua Potable y Saneamiento Básico del Sistema General de Participaciones, respecto al proceso de certificación de los distritos y municipios para los recursos de participación destinados al financiamiento de agua potable y saneamiento básico, y a la aplicación de los criterios de estratificación socioeconómica.",https://www.ecolex.org/details/legislation/decreto-no-1639-reglamenta-el-proceso-de-certificacion-de-los-distritos-y-municipios-para-los-recursos-de-participacion-destinados-al-financiamiento-de-agua-potable-y-saneamiento-basico-lex-faoc136503/?type=legislation&xsubjects=Mineral+resources&page=1191,"Agricultural & rural development, Water", Regulation,"Agricultural development,Financial agricultural measures,Special fund,Institution,Non-governmental entity,Capacity building,Certification,Water abstraction,Water supply,Water rights,Potable water,Sewerage,Waste disposal,Waste domestic sources,Effluent waste water/discharge,Subsidy/incentive,Royalties/fees,Pollution control,Freshwater quality/freshwater pollution","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Commission Implementing Regulation (EU) No. 737/2013 amending Regulation (EC) No. 501/2008 laying down detailed rules for the application of Council Regulation (EC) No. 3/2008 on information provision and promotion measures for agricultural products on the internal market and in third countries.,2013.0,,"This Regulation lays down some amendments to Annexes I, II and III to Regulation (EC) No. 501/2008 laying down detailed rules for the application of Council Regulation (EC) No. 3/2008 on information provision and promotion measures for agricultural products on the internal market and in third countries.  The amendments to Annexes I and III concern the list of themes and products covered by the schemes for protected designations of origin (PDO), protected geographical indications (PGI), traditional specialties guaranteed (TSG) or optional quality terms. The amendments to Annex II concern the list of products which may be covered by promotional measures.",https://www.ecolex.org/details/legislation/commission-implementing-regulation-eu-no-7372013-amending-regulation-ec-no-5012008-laying-down-detailed-rules-for-the-application-of-council-regulation-ec-no-32008-on-information-provision-and-promotion-measures-for-agricultural-products-on-the-internal-market-and-in-third-countries-lex-faoc127208/?type=legislation&xsubjects=Mineral+resources&page=1191,"Agricultural & rural development, Food & nutrition", Legislation,"Agricultural commodities,Agricultural development,Internal trade,International trade,Subsidy/incentive",,,ECOLEX_Legislation
"Decreto Nº 1.591 - Reglamenta parcialmente la Ley Nº 1.558, que modifica la Ley Nº 300, Ley general de turismo.",2013.0,Colombia,"El presente Decreto reglamenta el funcionamiento del Consejo Consultivo de la Industria Turística, que es el órgano consultivo y asesor del gobierno en materia de turismo. Son funciones del Consejo, entre otras: 1) asesorar al Ministerio de Comercio, Industria y Turismo en la concepción, definición y formulación de las políticás, programas y proyectos de desarrollo y competitividad del turismo; 2) promover acuerdos de Cooperación Económica o Técnica Internacional en favor del turismo y recomendar las gestiones pertinentes a su obtención; 3) recomendar mecanismos que procuren una efectiva y permanente coordinación entre el sector público y el sector privado en favor del desarrollo y competitividad del turismo; y 4) analizar el desempeño nacional e internacional del sector turismo realizando actividades de seguimiento, evaluación y análisis de impacto de las políticas, programas y proyectos en relación con el turismo, y presentar recomendaciones para el desarrollo y proyección del sector.",https://www.ecolex.org/details/legislation/decreto-no-1591-reglamenta-parcialmente-la-ley-no-1558-que-modifica-la-ley-no-300-ley-general-de-turismo-lex-faoc150022/?type=legislation&xsubjects=Mineral+resources&page=1191,Environment gen., Regulation,"Tourism,Institution,Capacity building,Registration,Inspection,Concession,Contract/agreement","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Ley Nº 100 - Crea el Ministerio de Energía y Minas.,2013.0,Dominican Republic,"La presente Ley crea el Ministerio de Energía y Minas, como órgano dependiente del Poder Ejecutivo, encargado de la formulación y administración de la política energética y de minería metálica y no metálica.",https://www.ecolex.org/details/legislation/ley-no-100-crea-el-ministerio-de-energia-y-minas-lex-faoc135352/?type=legislation&xsubjects=Mineral+resources&page=1191,"Energy, Mineral resources", Legislation,"Institution,Energy conservation/energy production,Minerals,Soil pollution/quality","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Ley Nº 103 - Ley de incentivo a la importación de vehículos de energía no convencional.,2013.0,Dominican Republic,"La presente Ley tiene como objetivo promover el uso de vehículos que no contaminen el medio ambiente, y reducir los niveles de contaminación ambiental ocasionada por las emisiones de los vehículos de motor que funcionan con combustibles fósiles.",https://www.ecolex.org/details/legislation/ley-no-103-ley-de-incentivo-a-la-importacion-de-vehiculos-de-energia-no-convencional-lex-faoc135353/?type=legislation&xsubjects=Mineral+resources&page=1191,Energy, Legislation,"Energy conservation/energy production,Renewable energy,Subsidy/incentive,International trade,Contract/agreement,Legal proceedings/administrative proceedings,Transport/storage,Royalties/fees,Biofuel,Ecofriendly products/ecofriendly processes","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Decreto Nº 28 - Establece norma de emisión para fundiciones de cobre y fuentes emisoras de arsénico.,2013.0,Chile,"El presente Decreto tiene por objeto la norma de emisión para fundiciones de cobre y fuentes emisoras de arsénico. La finalidad es proteger la salud de las personas y el medio ambiente en todo el territorio nacional. Se espera, como resultado de su aplicación, la reducción de las emisiones al aire de material particulado, dióxido de azufre, arsénico, y mercurio. El Título II del Decreto fija los límites máximos de emisión y los plazos para su cumplimiento.",https://www.ecolex.org/details/legislation/decreto-no-28-establece-norma-de-emision-para-fundiciones-de-cobre-y-fuentes-emisoras-de-arsenico-lex-faoc158922/?type=legislation&xsubjects=Mineral+resources&page=1191,"Air & atmosphere, Environment gen.", Regulation,"Air quality/air pollution,Emissions,Pollution control,Business/industry/corporations","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
"Decreto Nº 1.617 - Modifica el Decreto Nº 381, modificatorio de la estructura del Ministerio de Minas y Energía.",2013.0,Colombia,"El presente Decreto modifica la estructura del Ministerio de Minas y Energía que tiene como objetivo formular, adoptar, dirigir y coordinar las políticas, planes y programas del Sector de Minas y Energía, en aspectos relacionados con los el establecimiento de los parámetros y la metodología para definir el precio de referencia de la gasolina motor y del ACPM.",https://www.ecolex.org/details/legislation/decreto-no-1617-modifica-el-decreto-no-381-modificatorio-de-la-estructura-del-ministerio-de-minas-y-energia-lex-faoc126860/?type=legislation&xsubjects=Mineral+resources&page=1191,"Energy, Mineral resources", Regulation,"Institution,Energy conservation/energy production,Radiation,Oil,Transport/storage,Renewable energy,Internal trade,Minerals,Concession,Exploration,Mining","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Resolución Nº 897 - Declara la pérdida de fuerza ejecutoria de las Resoluciones Nº 1.137 de 1996, 482 de 2003 y 2.101 de 2009.",2013.0,Colombia,La presente Resolución declara la pérdida de fuerza ejecutoria de las Resoluciones que establecían los cambios en actividades de proyectos de hidrocarburos y del sector eléctrico que cuentan con licencia ambiental y no requieren modificación de esta.,https://www.ecolex.org/details/legislation/resolucion-no-897-declara-la-perdida-de-fuerza-ejecutoria-de-las-resoluciones-no-1137-de-1996-482-de-2003-y-2101-de-2009-lex-faoc126863/?type=legislation&xsubjects=Mineral+resources&page=1192,Mineral resources, Regulation,"Mining,Oil,Environmental standards,Authorization/permit,Legal proceedings/administrative proceedings,EIA,Transport/storage,Exploration","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Loi concernant l’aménagement du territoire.,2013.0,Luxembourg,"L’article 1er établit que l’aménagement du territoire organise le territoire national et en assure le développement en respectant les particularités et les ressources propres des diverses régions qui le composent. Il a pour objectif d’assurer aux habitants du pays des conditions de vie optimales par une mise en valeur harmonieuse et un développement durable de ses régions en valorisant leurs ressources respectives et en maintenant un équilibre structurel et économique entre elles. La susdite loi comprend 32 articles divisés en 11 chapitres dont les plus importants sont: Définitions, objectifs et moyens (I); Programme directeur d'aménagement du territoire (II); Plans directeurs sectoriels (III); Plans d'occupation du sol (IV); Effets du plan directeur sectoriel et du plan d'occupation du sol (V); Mise en oeuvre du plan directeur sectoriel et du plan d’occupation du sol (VI); Organes d'aménagement (VII); Sanctions pénales (VIII); Dispositions modificatives et abrogatoires (IX); Dispositions transitoires (X); Intitulé abrogé (XI).",https://www.ecolex.org/details/legislation/loi-concernant-lamenagement-du-territoire-lex-faoc128107/?type=legislation&xsubjects=Mineral+resources&page=1192,Land & soil, Legislation,"Land-use planning,Basic legislation,Institution,Environmental planning,Precautionary principle,Urban land,Agricultural land,Expropriation,Subsidy/incentive,Cultural heritage,Offences/penalties","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Règlement grand-ducal modifiant: 1) le règlement grand-ducal modifié du 14 décembre 2000 concernant la protection de la population contre les dangers résultant des rayonnements ionisants; 2) le règlement grand-ducal du 3 mars 2009 relatif à la surveillance et au contrôle des transferts de déchets radioactifs et de combustible nucléaire usé.,2013.0,Luxembourg,"Le présent règlement modifie le règlement grand-ducal du 14 décembre 2000 concernant la protection de la population contre les dangers résultant des rayonnements ionisants. Notamment, on ajoute à l’annexe 1er les définitions concernant la «gestion des déchets radioactifs», installation de gestion de déchets radioactifs», et «matières radioactives». En outre, le présent règlement apporte des modifications au règlement grand-ducal du 3 mars 2009 relatif à la surveillance et au contrôle des transferts de déchets radioactifs et de combustible nucléaire usé. Notamment, on modifie l’article 8 établissant que sont interdits les transferts de déchets radioactifs ou de combustible usé vers un Etat tiers. Tout transfert vers un Etat membre de déchets radioactifs en vue de son élimination définitive se fait sur base d’un accord avec l’Etat destinataire.",https://www.ecolex.org/details/legislation/reglement-grand-ducal-modifiant-1-le-reglement-grand-ducal-modifie-du-14-decembre-2000-concernant-la-protection-de-la-population-contre-les-dangers-resultant-des-rayonnements-ionisants-2-le-reglement-grand-ducal-du-3-mars-2009-relatif-a-la-surveillance-et-au-controle-des-transferts-de-dechets-radioactifs-et-de-combustible-nucleaire-use-lex-faoc128109/?type=legislation&xsubjects=Mineral+resources&page=1192,"Air & atmosphere, Waste & hazardous substances", Regulation,"Air quality/air pollution,Radiation,Pollution control,Waste disposal,Waste management,Hazardous waste,Transport/storage,Offences/penalties","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North-East Atlantic, Western Europe",,ECOLEX_Legislation
"Decreto Nº 29 - Establece norma de emisión para incineración, coincineración y coprocesamiento y deroga Decreto Nº 45 de 2007.",2013.0,Chile,"El presente Decreto establece, para todo el territorio nacional, la norma de emisión para las instalaciones de incineración, las instalaciones de coincineración que correspondan a hornos rotatorios de cal o a instalaciones forestales y para las instalaciones de coprocesamiento que correspondan a hornos de cemento, que utilicen combustibles distintos a los tradicionales. El objetivo es prevenir los efectos negativos sobre la salud de la población y los recursos naturales, derivados de las emisiones tóxicas provenientes de los procesos de incineración, coprocesamiento y coincineración regulados. El Título Segundo del Decreto fija las cantidades máximas de partículas y gases permitidos en el efluente y frecuencia de mediciones.",https://www.ecolex.org/details/legislation/decreto-no-29-establece-norma-de-emision-para-incineracion-coincineracion-y-coprocesamiento-y-deroga-decreto-no-45-de-2007-lex-faoc128154/?type=legislation&xsubjects=Mineral+resources&page=1192,"Air & atmosphere, Waste & hazardous substances", Regulation,"Pollution control,Air quality/air pollution,Emissions,Environmental standards,Waste management","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
"Decreto Nº 1.610 - Reglamento parcialmente la Ley Nº 1.508, sobre el régimen jurídico de las Asociaciones Público Privadas.",2013.0,Colombia,"El presente Decreto aprueba la reglamentación de la Ley 1508 de 2012, en aspectos que requieran la asunción de obligaciones con cargo a apropiaciones de vigencias futuras del presupuesto de la nacional y presupuestos de otras entidades de orden nacional, para la ejecución de los proyectos bajo el esquema de asociación público privada. Se reglamenta además el límite anual de autorizaciones, sectores y montos asignados a cada uno de ellos para comprometer vigencias futuras para los proyectos bajo el esquema de asociación público privada, así como la priorización en el Marco de Gasto de Mediano Plazo del cupo de vigencias futuras para la ejecución de los mencionados proyectos.",https://www.ecolex.org/details/legislation/decreto-no-1610-reglamento-parcialmente-la-ley-no-1508-sobre-el-regimen-juridico-de-las-asociaciones-publico-privadas-lex-faoc150347/?type=legislation&xsubjects=Mineral+resources&page=1192,Agricultural & rural development, Regulation,"Business/industry/corporations,Non-governmental entity,Fiscal and market measures,Policy/planning","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
