Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
"Statutory Corporations (Modification, etc.) Act",1985.0,Nigeria,This Act makes modifications in the rules that govern the administration of specified statutory corporations controlled by the Federal Government and specified in the Schedule to this Act. Statutory corporations and companies affected by these modifications include: the Central Water Transportation Company Limited and the Nigerian Ports Authority.,https://www.ecolex.org/details/legislation/statutory-corporations-modification-etc-act-lex-faoc120909/?type=legislation&xsubjects=Mineral+resources&page=3670,"Agricultural & rural development, Sea, Water", Legislation,"Agricultural development,Harbour,Institution","Africa, North Atlantic, Western Africa",,ECOLEX_Legislation
Décret n° 913/PR/MEPN du 29 mai 1985 Portant attributions et organisation du ministère de l'environnement et de la protection de la nature.,1985.0,Gabon,"Le présent décret fixe les attributions et l'organisation du ministère de l'environnement et de la protection de la nature. Le ministre de l'environnement et de la protection de la nature a pour attributions: la mise en œuvre de la politique du gouvernement en matière d'environnement et de protection de la nature; la protection et la conservation du milieu naturel; l'organisation de la surveillance de l'environnement et l'observation des tendances locales en la matière afin de suggérer des améliorations; la prévention et la lutte contre les pollutions et nuisances de toutes sortes, qu'elles proviennent des particuliers ou qu'elles résultent des équipements agricoles, commerciaux ou industriels;  l'étude et la surveillance des écosystèmes; la promotion et le suivi des relations avec les organismes internationaux spécialisés dans les domaines de la protection de la nature et de l'environnement.  Il est chargé notamment, en collaboration avec les services ou institutions relevant d'autres départements ministériels de : la recherche et de l'expérimentation dans les domaines de l'environnement; la protection et de l'amélioration du cadre de vie urbain et rural; l'harmonisation du développement industriel avec la sauvegarde du milieu naturel; surveillance des établissements Jugés dangereux, insalubres ou incommodes; l'aménagement et de la conservation des sites; l'information et de l'éducation du public en matière d'environnement et de protection de la nature; de la promotion et du suivi d'une législation et d'une réglementation nationales relatives à l'environnement.",https://www.ecolex.org/details/legislation/decret-n-913prmepn-du-29-mai-1985-portant-attributions-et-organisation-du-ministere-de-lenvironnement-et-de-la-protection-de-la-nature-lex-faoc179894/?type=legislation&xsubjects=Mineral+resources&page=3670,"Environment gen., Wild species & ecosystems", Regulation,"Institution,Environmental planning,Governance,Monitoring,Ecosystem preservation","Africa, AFRICA FAO, Central Africa, North Atlantic, South Atlantic",,ECOLEX_Legislation
Decreto Nº 87/85 - Ley orgánica del Instituto Nicaragüense de Energía (INE).,1985.0,Nicaragua,"El presente Decreto aprueba la Ley orgánica del Instituto Nicaragüense de Energía (INE), que es el organismo rector de la política energética nacional, correspondiéndole por lo tanto la planificación, organización, dirección, administración, exploración, explotación, aprovechamiento, control y manejo de los recursos energéticos, tanto nacionales como importados, bajo las directrices emitidas por el gobierno.",https://www.ecolex.org/details/legislation/decreto-no-8785-ley-organica-del-instituto-nicaraguense-de-energia-ine-lex-faoc063439/?type=legislation&xsubjects=Mineral+resources&page=3670,Energy, Legislation,"Institution,Energy conservation/energy production,Policy/planning,Renewable energy,Hydropower generation,Transport/storage,Internal trade,International trade","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Forest Practices Act 1985.,1985.0,Australia,"This Act, consisting of 50 sections divided into six Parts and completed by seven Schedules, states that the Forest Practices Authority is established as a body corporate under section 4 AA. The Board is part of the State's forest practices system, the objective of which is set out in Schedule 7. The Board has, inter alia, the following functions: (a) to advise the Minister on forest practices policy in respect of both Crown land and private land; (b) to issue and maintain the Forest Practices Code; (c) to oversee standards for forest practices plans; (d) to oversee the administration of private timber reserves by Private Forests Tasmania; (e) to monitor and report to the Minister on harvesting and reforestation activity in relation to the maintenance of a permanent forest estate; etc. The Minister, on the recommendation of the Board, shall appoint a person appointed or employed under the Tasmanian State Service Act 1984 to be chief forest practices officer. A person who wishes to have any land owned by him declared as a private timber reserve may make application to the Board (sect. 5). The Governor may, on the recommendation of the Board made pursuant to section 10, by notice published in the Gazette, declare any land specified in the notice as a private timber reserve (sect. 11). Where land has been declared as a private timber reserve in accordance with section 11(1), it shall be used only for establishing forests, or growing or harvesting timber in accordance with the Forest Practices Code and such other activities which the Board considers to be compatible with establishing forests, or growing or harvesting timber (sect. 12). Notices declaring private timber reserves shall be registered by the Board. A person who is responsible in relation to any land must not carry out any activity specified in section 17 on that land unless a certified forest practices plan exists in respect of that land. The Board shall, after consulting with Private Forests Tasmania, issue a draft Code on the conduct of forest practices (sect. 30). The Forest Practices Code shall prescribe the manner in which forest practices shall be conducted so as to provide reasonable protection to the environment. The Act further provides for the establishment of the Forest Practices Tribunal and for the Forest Practices Advisory Council.",https://www.ecolex.org/details/legislation/forest-practices-act-1985-lex-faoc023502/?type=legislation&xsubjects=Mineral+resources&page=3670,Forestry, Legislation,"Forest management/forest conservation,Private forest,Institution,Policy/planning,Court/tribunal","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
Co-operatives Regulations 1985.,1985.0,Australia,"A comprehensive body of regulations governing the establishment and functioning of co-operatives under the Co-operatives Act, 1983. The Regulations provide, among others, model rules for co-operatives registered under the said Act (Schedule 5).",https://www.ecolex.org/details/legislation/co-operatives-regulations-1985-lex-faoc003800/?type=legislation&xsubjects=Mineral+resources&page=3670,Agricultural & rural development, Regulation,Cooperative/producer organization,"ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
Decreto Nº 87/85 - Ley orgánica del Instituto Nicaragüense de Energía (INE). Texto refundido.,1985.0,Nicaragua,"El presente Decreto aprueba la Ley orgánica del Instituto Nicaragüense de Energía (INE), que es el Ente Descentralizado bajo la rectoría sectorial de la Presidencia de la República, encargado de las funciones de regulación, supervisión y fiscalización del sector energía y de la aplicación de las políticas energéticas fijadas por el Ministerio de Energía y Minas.",https://www.ecolex.org/details/legislation/decreto-no-8785-ley-organica-del-instituto-nicaraguense-de-energia-ine-texto-refundido-lex-faoc138283/?type=legislation&xsubjects=Mineral+resources&page=3670,Energy, Legislation,"Institution,Energy conservation/energy production","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Agreement on the Air Hygiene Office of both Cantons Basel-Landschaft and Basel-Stadt.,1985.0,Switzerland,The present Agreement establishes an Air Hygiene Office for both Cantons Basel-Landschaft and Basel-Stadt to monitor the quality of the ambient air and to implement measures to fight air pollution. The text consists of 13 articles.,https://www.ecolex.org/details/legislation/agreement-on-the-air-hygiene-office-of-both-cantons-basel-landschaft-and-basel-stadt-lex-faoc083073/?type=legislation&xsubjects=Mineral+resources&page=3670,Air & atmosphere, Miscellaneous,"Pollution control,Air quality/air pollution,Institution,Sub-national agreement,Monitoring","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",The present Agreement enters into force on 1 October 1985.,ECOLEX_Legislation
Environmental Pollution Prevention Fund Regulation.,1985.0,Turkey,"The purpose of this Regulation is to lay down the principles governing the Environmental Pollution Prevention Fund, which has been established in order to prevent environmental pollution and to improve the environment. It consists of 5 sections establishing the conditions to be satisfied in order to benefit from such Fund. The Fund shall be by the General Directorate of Environment for research, clean-up operations, training aimed at prevention, pollution elimination, etc. This Regulation is divided as follows: General provisions; Fund Management; Fund incomes; Expenditures to be made from the Fund and Credits to be provided; Miscellaneous provisions.",https://www.ecolex.org/details/legislation/environmental-pollution-prevention-fund-regulation-lex-faoc023765/?type=legislation&xsubjects=Mineral+resources&page=3670,Environment gen., Regulation,"Special fund,Pollution control,Environmental fees/charges,Ecosystem preservation,Education,Research","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",This Regulation enters into force on the date of publication.,ECOLEX_Legislation
Blue Mountains Land Development (Special Provisions) Act 1985.,1985.0,Australia,"Section 3 provides for the validation of invalid planning instruments. Any proceedings in any court (including the proceedings in relation to: (a) any of the planning instruments in so far as they apply to the relevant land (whether or not the instruments apply to any other land); (b) any development application, grant of consent or grant of concurrence referred to in section 3 (2); or (d) any associated matters in any court shall be terminated (sect. 4). The Minister may give directions to the Council of the City of Blue Mountains that: (a) any development application; or(b)any development application of a class or description of development applications specified by the Minister, made in relation to the land, shall be referred to the Minister for determination.",https://www.ecolex.org/details/legislation/blue-mountains-land-development-special-provisions-act-1985-lex-faoc017195/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Legislation,"Land-use planning,Legal proceedings/administrative proceedings","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
"Land Surveyors' Rules, 1985. (S.I. No. 111 of 1985)",1985.0,Barbados,Rules made by the Land Surveyors' Board under section 15 of the Land Surveyors' Act. Rule 3 prescribes the conditions for the issue of a licence to practise as land surveyor in Barbados: A person shall have completed apprenticeship with a land surveyor and the Lands and Surveys Department and shall have passed the final examination of the Board. Exceptions may be made persons as specified in paragraph [2] of rule 3. This category includes land surveyors from other Commonwealth Carribean countries and those who possess qualifications as set out in part I of the Second Schedule. The Board shall keep a register of persons issued with a licence. (rule 19) Rule 20 defines professional misconduct which may be punished with a suspension of the licence for a maximum of three years. The text consists of 21 rules and 4 schedules: articles of indenture - qualifications under rule 3[2] and rule 10 - examination - examination fees.,https://www.ecolex.org/details/legislation/land-surveyors-rules-1985-si-no-111-of-1985-lex-faoc007849/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Regulation,Cadastre/land registration,"Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Law No. 3202 concerning the organisation and duties of the General Directorate for Rural Affairs.,1985.0,Turkey,"The purpose of this Law is to establish the procedures concerning the establishment, organization, duties and jurisdiction of the General Directorate for Rural Services under the Ministry of Agriculture, Forestry and Rural Affairs. It consists of 5 sections defining the duty of this institution entitled to carry out agricultural and environmental programmes (including land use planning, water uses, irrigation, quality standards for drinking water, etc.) within Turkish territory.",https://www.ecolex.org/details/legislation/law-no-3202-concerning-the-organisation-and-duties-of-the-general-directorate-for-rural-affairs-lex-faoc023797/?type=legislation&xsubjects=Mineral+resources&page=3670,"Agricultural & rural development, Land & soil, Water", Legislation,"Agricultural development,Institution,Agricultural land,Land-use planning,Pollution control,Legal proceedings/administrative proceedings,Irrigation,Water quality standards,Water supply,Potable water,Freshwater quality/freshwater pollution","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",This Law enters into force on the date of publication.,ECOLEX_Legislation
Act on Ochre (No. 180 of 1985).,1985.0,Denmark,"The Act aims to prevent and treat ocher genes in rivers, lakes or the sea. Authorization for ditching or drainage shall be granted by the Environmental Protection Agency who shall support the design, construction and operation of ocher treatment plants in the agricultural sector. Among these activities, the Ministry shall grant support of cleaning measures to improve water quality in ocher polluted streams, provide subsidy to fish farmers for drainage costs in ocher-cleaning measures, pay for studies of iron leaching process and testing of new methods for prevention and control of ocher genes, provide subsidy for the operation of ocher cleaning measures established by Act No. 57 of 18 February 1981.",https://www.ecolex.org/details/legislation/act-on-ochre-no-180-of-1985-lex-faoc114836/?type=legislation&xsubjects=Mineral+resources&page=3670,"Land & soil, Water", Legislation,"Soil conservation/soil improvement,Agricultural land,Authorization/permit,Water abstraction,Agricultural development,Monitoring,Water quality standards,Drainage/land reclamation,Subsidy/incentive","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Northern Europe",Entry into force on 1 July 1985.,ECOLEX_Legislation
"Soil Conservation (Financial Assistance) Act, 1985.",1985.0,Australia,The text consists of 21 sections divided into 5 Parts: Preliminary (I); Financial assistance (II); National Soil Conservation Program Fund (III); Soil Conservation Advisory Committee (IV); Miscellaneous (V).,https://www.ecolex.org/details/legislation/soil-conservation-financial-assistance-act-1985-lex-faoc003794/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Legislation,"Soil conservation/soil improvement,Subsidy/incentive,Basic legislation","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
Strata Titles Act 1985.,1985.0,Australia,"This Act, consisting of 132 sections divided into seven Parts and completed by four Schedules, provides for the facilitation of the horizontal and vertical subdivision of land and the disposition of titles thereto in Western Australia. The Act is divided as follows: Part I Preliminar; Part II Strata schemes and survey strata schemes; Part III Variation, termination and conversion of schemes; Part IV Management; Part V Protection of purchasers; Part VI Resolution of disputes; Part VII Miscellaneous.",https://www.ecolex.org/details/legislation/strata-titles-act-1985-lex-faoc130446/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Legislation,"Land tenure,Public land,Agricultural land,Authorization/permit,Concession,Ownership,Property rights,Land-use planning","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",This Act enters into force on the day of its publication.,ECOLEX_Legislation
"Decreto Nº 574 - Reglamentación de la Ley Nº 426, Ley Integral del Aborigen.",1985.0,Argentina,"El presente Decreto tiene por objeto reglamentar la Ley Integral del Aborigen. En primer lugar el Decreto define a las comunidades aborígenes como organizaciones tradicionales, es decir grupos indígenas que funcionan como comunidades en un espacio territorial determinado conforme a sus usos y costumbres históricas. El Decreto establece que el Instituto Provincial de Colonización y Tierras Fiscales adjudicará a las comunidades aborígenes que obtengan la personería jurídica el dominio de las tierras que posean mensura aprobada, en forma gratuita y sin exigencias relativas a la introducción de mejoras. Las comunidades aborígenes expresarán su decisión respecto a la propiedad individual o comunitaria de las tierras, por el voto expresado en asamblea.",https://www.ecolex.org/details/legislation/decreto-no-574-reglamentacion-de-la-ley-no-426-ley-integral-del-aborigen-lex-faoc134016/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Regulation,"Indigenous peoples,Common property,Traditional rights/customary rights,Land tenure","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Law No. 3194 on land development planning.,1985.0,Turkey,"This Law lays down rules for the planning and construction of public and private structures inside and outside municipal boundaries and adjacent areas in compliance with plans, science, health and environmental conditions.  The general principle of this Law is defined as: ""no site may be used for any purpose contrary to the principles of plans of any scales, the conditions of its region, and provisions of the regulation"" in Article 3. Furthermore, this Law sets out provisions on the principles relating to land development plans, subdivision and amalgamation, registration and elimination of joint ownership, principles for structures, building permits, licensing for public structures and facilities and industrial facilities, preparation and implementation of base maps, land development plans and construction projects, measures to be taken for public safety, and administrative sanctions.",https://www.ecolex.org/details/legislation/law-no-3194-on-land-development-planning-lex-faoc206185/?type=legislation&xsubjects=Mineral+resources&page=3670,Land & soil, Legislation,"Authorization/permit,Certification,Business/industry/corporations,Environmental planning,Land-use planning,Offences/penalties,Ownership,Policy/planning,Protection of environment,Public health,Subdivision of land,Sustainable development","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia","Articles 43/b, c, d, e; 46; 47 and 48 and Transitional Article 7 shall enter into force on the date of publication of this Law; and other articles shall enter into force in six months following the date of publication.",ECOLEX_Legislation
Soil and Water Conservation Act (P.L. 4-44).,1985.0,Northern Mariana Is. (USA),The Act makes provision for the establishment of Soil and Water Conservation Districts and relative water and soil conservation programs to be coordinated by the Department of Natural Resources. The Act also defines additional powers of the Department and provides for the management of Districts established under this Act.,https://www.ecolex.org/details/legislation/soil-and-water-conservation-act-pl-4-44-lex-faoc071420/?type=legislation&xsubjects=Mineral+resources&page=3670,"Land & soil, Water", Legislation,"Soil conservation/soil improvement,Soil pollution/quality,Protected area,Institution,Environmental planning,Basic legislation,Freshwater quality/freshwater pollution,Water conservation zone,Pollution control","Micronesia, Oceania, South Pacific",,ECOLEX_Legislation
Resolution No. 1239 of 1985 establishing the Environment Protection Authority.,1985.0,Syrian Arab Republic,"This Resolution is composed of 6 articles: (1) composition and formation of the Committee for Environmental Protection; (2) competencies of the Committee which are: preparation of action plans and policy programs for the prevention of environmental pollution; proposing rules and regulations for pollution control and compensation for damages, inspection and control of the activity of administrations in order to verify the respect of the environment; cooperation between the different ministries and administrations for implementation of environmental protection plans; research for pollution fighting and environmental protection; training of specialists in environmental protection; cooperation with international and regional organizations on environmental protection and studying the possibility of adhering to international agreements concerning the environment; (3) the Committee has the right to stop activities which are incompatible with environmental standards.",https://www.ecolex.org/details/legislation/resolution-no-1239-of-1985-establishing-the-environment-protection-authority-lex-faoc008873/?type=legislation&xsubjects=Mineral+resources&page=3670,Environment gen., Regulation,"Institution,Pollution control,Inspection,Environmental planning,Capacity building,Research","Mediterranean, Middle East, NEAR EAST AND NORTH AFRICA, Western Asia",,ECOLEX_Legislation
Decreto Nº 1.208 - Crea el Sistema de Importación-Exportación (SIEX).,1985.0,Colombia,"El presente Decreto crea el Sistema de Importación-Exportación (SIEX), como mecanismo para incentivar las exportaciones, permitiendo un acceso rápido y oportuno a materias primas e insumos necesarios para la producción de bienes de exportación.",https://www.ecolex.org/details/legislation/decreto-no-1208-crea-el-sistema-de-importacion-exportacion-siex-lex-faoc074961/?type=legislation&xsubjects=Mineral+resources&page=3670,Agricultural & rural development, Regulation,"Institution,Agricultural commodities,International trade,Legal proceedings/administrative proceedings,Non-governmental entity","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Building Law.,1985.0,Switzerland,"The present Law implements the Federal Land Use Planning Law of 22 June 1979 and is the basis for measures concerning land use planning and building of the Canton and municipalities. The Law aims at a purposeful, especially thrifty use of land; the promotion of a meaningful and orderly development of the settlement; the protection of cultural heritage, landscapes and natural resources from impairment. The text consists of 84 articles divided into 6 chapters as follows: General provisions (1); Planning law (2); Implementation and promotion (3); Building regulations (4); Legal aid and penalties (5); Final and transitional provisions (6).",https://www.ecolex.org/details/legislation/building-law-lex-faoc116395/?type=legislation&xsubjects=Mineral+resources&page=3671,Land & soil, Legislation,"Land tenure,Land-use planning,Policy/planning,Land consolidation,Subdivision of land,Urban land,Cultural heritage,Offences/penalties","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",The present Law enters into force on 17 March 1986.,ECOLEX_Legislation
Aborigines and Torres Strait Islanders (Land Holding) Act 1985.,1985.0,Australia,"The Act consists of 33 sections grouped under 5 Parts which covers issues related to the application for leases (Part 2), provisions concerning leases (Part 3) and forfeitures of leases (Part 4). The general provisions contained in Part 5 cover also appeal procedures, with the constitution of panels and of appeal tribunals.",https://www.ecolex.org/details/legislation/aborigines-and-torres-strait-islanders-land-holding-act-1985-lex-faoc040491/?type=legislation&xsubjects=Mineral+resources&page=3671,Land & soil, Legislation,"Land tenure,Traditional rights/customary rights,Lease,Dispute settlement,Indigenous peoples","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
