Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Law amending the Law on Soil Preservation and Land Utilization and the Law on pastures.,2008.0,Turkey,"This Law amends the Law No. 5403 on Soil Preservation and Land Utilization and the Law No. 4342 on pastures.This Law adds two new clauses (f) and (g) to Article. 13 of the Law No. 5403 on the use of agricultural lands other than agricultural purposes. The new clauses set forth agticultural lands may be used for renewable energy production purposes and geothermal greenhouse investments. The Law also repeals Provisional Article. 3 and adds a new provisional article to the above mentioned Law No. 5403. This Law further makes amendments in the Law No. 4342 by adding two new clauses to Article. 14 on changes in the purpose of the allocation of pasture lands. The new clauses (ğ) and  (h) set out that, pasture lands allocated for the purpose of grazing and nomadic transhumance may be reallocated for renewable energy production purposes and geothermal greenhouse investments.",https://www.ecolex.org/details/legislation/law-amending-the-law-on-soil-preservation-and-land-utilization-and-the-law-on-pastures-lex-faoc117280/?type=legislation&xsubjects=Mineral+resources&page=2083,"Livestock, Land & soil", Regulation,"Soil conservation/soil improvement,Land-use planning,Grazing,Pastoralism","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",The Law enters into force on the day it published in the Official Journal.,ECOLEX_Legislation
Decreto Nº 34536-MINAE ─ Reglamento de fijación de tarifas de servicios brindados por la Secretaría Técnica Nacional Ambiental (SETENA).,2008.0,Costa Rica,"El presente Decreto aprueba el Reglamento de fijación de tarifas de servicios brindados por la Secretaría Técnica Nacional Ambiental (SETENA), que tiene por objeto desarrollar de manera técnica y legal un procedimiento de sistema tarifario basado en el traslado de costos de la Evaluación de Impacto Ambiental a los desarrolladores de proyectos, obras o actividades que se tramitan ante la Secretaría Técnica Nacional Ambiental.",https://www.ecolex.org/details/legislation/decreto-no-34536-minae-reglamento-de-fijacion-de-tarifas-de-servicios-brindados-por-la-secretaria-tecnica-nacional-ambiental-setena-lex-faoc081958/?type=legislation&xsubjects=Mineral+resources&page=2083,Environment gen., Regulation,"Institution,EIA,Environmental audit,Royalties/fees,Legal proceedings/administrative proceedings","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
"Decreto Nº 34.548/MINAE - Modifica el Decreto Nº 31.610/S/MINAE/TUR, que crea el Programa Bandera Azul Ecológica (PBAE).",2008.0,Costa Rica,"El presente Decreto modifica el que aprueba el Programa Bandera Azul Ecológica (PBAE), que establece incentivos para proteger los recursos naturales, los atractivos turísticos, mejorar las condiciones higiénico sanitarias en concordancia con la protección de los recursos hídricos y el ambiente en general, ampliando sus alcances añadiendo la categoría de acciones para enfrentar el cambio climático.",https://www.ecolex.org/details/legislation/decreto-no-34548minae-modifica-el-decreto-no-31610sminaetur-que-crea-el-programa-bandera-azul-ecologica-pbae-lex-faoc082170/?type=legislation&xsubjects=Mineral+resources&page=2083,Air & atmosphere, Regulation,"Emissions,Climate change,Environmental standards","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
"Decreto Nº 34.429/J - Modifica el Reglamento de la Ley Nº 6.545, Ley del catastro nacional.",2008.0,Costa Rica,"El presente Decreto modifica el Reglamento a la Ley de Catastro Nacional, en relación a la fecha de vigencia del inicio de las exposiciones públicas establecidas en el artículo 10 del Reglamento.",https://www.ecolex.org/details/legislation/decreto-no-34429j-modifica-el-reglamento-de-la-ley-no-6545-ley-del-catastro-nacional-lex-faoc080248/?type=legislation&xsubjects=Mineral+resources&page=2083,Land & soil, Regulation,"Institution,Cadastre/land registration,Ownership,Survey/mapping,Legal proceedings/administrative proceedings,Registration,Classification/declassification,Coastal zone management,Agricultural land,Urban land,Servitude,Size","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Ley Nº 4.296 - Reafirma el pleno ejercicio por parte de la Provincia de Río Negro del dominio originario y la administración sobre los yacimientos de hidrocarburos que se encuentran ubicados en su territorio y en el lecho y subsuelo del mar territorial ribereño.,2008.0,Argentina,"En el marco de los establecido por la Ley Nº 17.319, que introduce el Nuevo régimen de hidrocarburos, la presente Ley provincial reafirma el pleno ejercicio por parte de la Provincia de Río Negro del dominio originario y la administración sobre los yacimientos de hidrocarburos que se encuentran ubicados en su territorio y en el lecho y subsuelo del mar territorial ribereño. Asimismo, declara de utilidad pública e interés social a toda actividad hidrocarburífera que se desarrolle en el territorio provincial.",https://www.ecolex.org/details/legislation/ley-no-4296-reafirma-el-pleno-ejercicio-por-parte-de-la-provincia-de-rio-negro-del-dominio-originario-y-la-administracion-sobre-los-yacimientos-de-hidrocarburos-que-se-encuentran-ubicados-en-su-territorio-y-en-el-lecho-y-subsuelo-del-mar-territorial-ribereno-lex-faoc084287/?type=legislation&xsubjects=Mineral+resources&page=2083,Mineral resources, Legislation,"Mining,Oil,Exploration,Continental shelf","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Commission Decision 2008/320/EC determining the quantities of methyl bromide permitted to be used for critical uses in the Community from 1 January to 31 December 2008 under Regulation (EC) No. 2037/2000 of the European Parliament and of the Council on Substances that Deplete the Ozone Layer.,2008.0,,"As an exemption from articles 3 and 4 of Regulation (EC) No. 2037/2000, these provisions allow the Kingdom of Spain and the Republic of Poland to use a total of 212,671 kg of methyl bromide for critical uses from 1 January to 31 December 2008 for the specific quantities and categories of use described in Annexes 1 and 2.",https://www.ecolex.org/details/legislation/commission-decision-2008320ec-determining-the-quantities-of-methyl-bromide-permitted-to-be-used-for-critical-uses-in-the-community-from-1-january-to-31-december-2008-under-regulation-ec-no-20372000-of-the-european-parliament-and-of-the-council-on-substances-that-deplete-the-ozone-layer-lex-faoc078720/?type=legislation&xsubjects=Mineral+resources&page=2083,"Air & atmosphere, Waste & hazardous substances", Regulation,"Pollution control,Air quality/air pollution,Ozone layer,Emissions,Hazardous substances,Authorization/permit",,,ECOLEX_Legislation
"Decreto Supremo Nº 003/08/MIMDES - Modifica el Decreto Supremo Nº 003/07/MIMDES, que dispone la fusión del Fondo Nacional de Compensación y Desarrollo Social (FONCODES).",2008.0,Peru,"El presente Decreto Supremo modifica el que dispone la fusión  del Fondo Nacional de Compensación y Desarrollo Social (FONCODES) en el Ministerio de Agricultura y en el Ministerio de la Mujer y Desarrollo Social, en aspectos relacionados con la gestión de algunos proyectos específicos de desarrollo social.",https://www.ecolex.org/details/legislation/decreto-supremo-no-00308mimdes-modifica-el-decreto-supremo-no-00307mimdes-que-dispone-la-fusion-del-fondo-nacional-de-compensacion-y-desarrollo-social-foncodes-lex-faoc078864/?type=legislation&xsubjects=Mineral+resources&page=2083,Agricultural & rural development, Regulation,"Institution,Agricultural development,Less favoured areas,Legal proceedings/administrative proceedings,Financial agricultural measures","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Orden APA/863/2008 - Modifica el Real Decreto Nº 824/2005, sobre productos fertilizantes.",2008.0,Spain,"La presente Orden modifica el que aprueba la reglamentación sobre productos fertilizantes, con el fin de adecuar la normativa a la realidad de la nueva agricultura, así como a los crecientes compromisos internacionales para resolver las emisiones de gases de efecto invernadero y otros gases contaminantes.",https://www.ecolex.org/details/legislation/orden-apa8632008-modifica-el-real-decreto-no-8242005-sobre-productos-fertilizantes-lex-faoc079038/?type=legislation&xsubjects=Mineral+resources&page=2084,"Air & atmosphere, Cultivated plants", Regulation,"Air quality/air pollution,Ozone layer,Pollution control,Fertilizers/nutrients,Internal trade,Packaging/labelling,Biological agents,Hygiene/sanitary procedures,Soil conservation/soil improvement,Soil pollution/quality,Institution,Registration","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Decreto Nº 978 - Fusiona la Comisión Ecuatoriana de Energía Atómica (CEEA) al Ministerio de Electricidad y Energía Renovable (MEER).,2008.0,Ecuador,"El presente Decreto fusiona la Comisión Ecuatoriana de Energía Atómica (CEEA) al Ministerio de Electricidad y Energía Renovable (MEER), como una unidad dependiente del Ministerio, con todas las competencias, atribuciones, funciones, representaciones y delegaciones, constantes en leyes, reglamentos y demás instrumentos normativos que hasta esta fecha eran ejercidas la CEEA.",https://www.ecolex.org/details/legislation/decreto-no-978-fusiona-la-comision-ecuatoriana-de-energia-atomica-ceea-al-ministerio-de-electricidad-y-energia-renovable-meer-lex-faoc079062/?type=legislation&xsubjects=Mineral+resources&page=2084,Energy, Regulation,"Institution,Nuclear energy,Legal proceedings/administrative proceedings","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Decreto Legislativo Nº 114 - Modifica la Ley del Fondo de Conservación Vial.,2008.0,El Salvador,"El presente Decreto Legislativo modifica la Ley del Fondo de Conservación Vial, en el sentido de exceptuar de esta disposición la gasolina de aviación y el combustible utilizado para las actividades de pesca orientadas únicamente a la extracción de producto hidrobiológico.",https://www.ecolex.org/details/legislation/decreto-legislativo-no-114-modifica-la-ley-del-fondo-de-conservacion-vial-lex-faoc087593/?type=legislation&xsubjects=Mineral+resources&page=2084,"Energy, Fisheries", Legislation,"Institution,Special fund,Energy conservation/energy production,Oil,Transport/storage,Royalties/fees,Subsidy/incentive,Marine fisheries,Registration,Fishing vessel","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Regional Law No. 1773-OZ “On protection of population and territory against natural and technological disasters”.,2008.0,Russian Federation,"This Regional Law establishes the right of public access to information on forecast and resultant natural and technological disasters, consequences thereof, and also on radiation, chemical, medical and biological, explosive and ecological safety. The aforesaid information must be granted by public authorities that must inform the population through early warning system.",https://www.ecolex.org/details/legislation/regional-law-no-1773-oz-on-protection-of-population-and-territory-against-natural-and-technological-disasters-lex-faoc119472/?type=legislation&xsubjects=Mineral+resources&page=2084,Environment gen., Legislation,"Disasters,Access-to-information,Early warning system/emergency intervention system","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force ten days after the date of its official publication.,ECOLEX_Legislation
Sub-Decree No. 26 on Rules for Granting User Rights to Plant Trees within State Forest Lands.,2008.0,Cambodia,"This Sub-Decree defines rules for granting rights to plant trees within state forest lands in order to increase productivity and services of forests, ensure maintenance of forest cover and to secure timber supplies for general use demands.",https://www.ecolex.org/details/legislation/sub-decree-no-26-on-rules-for-granting-user-rights-to-plant-trees-within-state-forest-lands-lex-faoc134077/?type=legislation&xsubjects=Mineral+resources&page=2084,Forestry, Regulation,"Afforestation/reforestation,Forest management/forest conservation,Authorization/permit,Policy/planning,Public forest,Right of use","Asia, ASIA AND THE PACIFIC, East Asian Seas, Least Developed Countries, South-Eastern Asia",,ECOLEX_Legislation
"Decreto Nº 982 - Modifica el Reglamento para la aprobación, control y extinción de personas jurídicas de derecho privado, con finalidad social y sin fines de lucro.",2008.0,Ecuador,"El presente Decreto modifica el Reglamento para la aprobación, control y extinción de personas jurídicas de derecho privado, con finalidad social y sin fines de lucro, respecto a la necesidad de lograr una mayor transparencia y rendición de cuentas sobre los recursos públicos estableciendo controles a través de entidades especializadas. A tal fin añade un capítulo sobre Evaluación y Control (Capítulo IX), y otros dos sobre la organización del Registro Único de Organizaciones de la Sociedad Civil (Capítulo X) y el procedimiento para su Acreditación (Capítulo XI).",https://www.ecolex.org/details/legislation/decreto-no-982-modifica-el-reglamento-para-la-aprobacion-control-y-extincion-de-personas-juridicas-de-derecho-privado-con-finalidad-social-y-sin-fines-de-lucro-lex-faoc139342/?type=legislation&xsubjects=Mineral+resources&page=2084,Agricultural & rural development, Regulation,"Legal proceedings/administrative proceedings,Registration,Inspection,Non-governmental entity","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Acuerdo Nº 3 - Reglamento autónomo para la adquisición de tierras.,2008.0,Costa Rica,"El presente Acuerdo aprueba el Reglamento autónomo para la adquisición de tierras, que tiene como objetivo normar el procedimiento de adquisición de tierras del Instituto de Desarrollo Agrario para la formación de asentamientos campesinos.",https://www.ecolex.org/details/legislation/acuerdo-no-3-reglamento-autonomo-para-la-adquisicion-de-tierras-lex-faoc081803/?type=legislation&xsubjects=Mineral+resources&page=2084,Land & soil, Regulation,"Land consolidation,Transfer,Abandoned land/unoccupied land,Legal proceedings/administrative proceedings,Land tenure,Ownership","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Resolución Nº 94/08 - Reglamento de los servicios médicos marítimos.,2008.0,Cuba,"La presente Resolución expide el reglamento que establece las normas específicas que regulan la organización de los servicios médicos marítimos en tierra y a bordo de los buques, y en ocasión del transporte de mercancías peligrosas.",https://www.ecolex.org/details/legislation/resolucion-no-9408-reglamento-de-los-servicios-medicos-maritimos-lex-faoc079968/?type=legislation&xsubjects=Mineral+resources&page=2084,"Sea, Environment gen.", Regulation,"Marine pollution,Pollution control,Harbour,Navigation,Inspection,Hazardous substances","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Décret n° 2008-827 fixant le montant et les modalités de perception et d'utilisation de la contribution pour bénéficier d'une appellation d'origine contrôlée ou d'une indication de provenance d'un produit agricole.,2008.0,Tunisia,Le présent décret fixe le montant et les modalités de perception et d'utilisation de la contribution pour bénéficier d'une appellation d'origine contrôlée ou d'une indication de provenance d'un produit agricole.,https://www.ecolex.org/details/legislation/decret-n-2008-827-fixant-le-montant-et-les-modalites-de-perception-et-dutilisation-de-la-contribution-pour-beneficier-dune-appellation-dorigine-controlee-ou-dune-indication-de-provenance-dun-produit-agricole-lex-faoc080938/?type=legislation&xsubjects=Mineral+resources&page=2084,"Agricultural & rural development, Food & nutrition", Regulation,"Internal trade,Agricultural commodities,Certification,Registration,Royalties/fees","Africa, Mediterranean, NEAR EAST AND NORTH AFRICA, Northern Africa",,ECOLEX_Legislation
Ministerial Decree No.190 of 2008 on the Regulation of Hygiene and Transport of Waste.,2008.0,Kuwait,"This Decree consisting of 28 articles aims at regulating the disposal of wastes resulting from residential and urban communities and related social, economic and development activities. These wastes are classified according to their quality and source of production as (i) municipal waste, such as residential, commercial and office waste as well as animal, agricultural and those resulting from slaughterhouses and some types of industrial waste (non-hazardous) and scraps of household appliances, cars and others; and (ii) structural waste and construction debris resulting from the demolition of buildings and those left behind by the construction of new buildings and the restoration and maintenance of existing buildings.",https://www.ecolex.org/details/legislation/ministerial-decree-no190-of-2008-on-the-regulation-of-hygiene-and-transport-of-waste-lex-faoc183937/?type=legislation&xsubjects=Mineral+resources&page=2084,"Environment gen., Water, Waste & hazardous substances", Regulation,"Waste disposal,Waste domestic sources,Waste management,Waste non-domestic sources,Solid waste,Recycling/reuse,Transport/storage,Monitoring,Data collection/reporting,Authorization/permit,Sewerage,Freshwater quality/freshwater pollution,Pollution control","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Western Asia",,ECOLEX_Legislation
Ordinance by the Viennese government amending the Vienna Forestry Agriculture Threshold Value Ordinance.,2008.0,Austria,"The present Ordinance introduces some amendments to the Vienna Agriculture Forestry Threshold Value Ordinance (LGBl. für Wien No. 29/2002). In particular, the Ordinance rewords paragraph 1 of article 2 concerning Annex I; amends the title of article 9; amends article 16 dealing with technical and organisational measures; and article 33 concerning EU directives. The text consists of 2 articles.",https://www.ecolex.org/details/legislation/ordinance-by-the-viennese-government-amending-the-vienna-forestry-agriculture-threshold-value-ordinance-lex-faoc140519/?type=legislation&xsubjects=Mineral+resources&page=2084,Environment gen., Regulation,"Public health,Local government,Enforcement/compliance","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Western Europe",,ECOLEX_Legislation
Building Act.,2008.0,"Korea, Republic of","The purposes of this Act are to improve the safety, functions, environment, and aesthetic view of buildings, and to promote public welfare by establishing the standards for and purposes of use of sites, structures, and facilities of buildings. The term ""site"" means a parcel of land partitioned under the Act on the Establishment, Management of Spatial Data: Provided, that at least two parcels of land or part of at least one parcel of land may be deemed one site if they are parcels of land prescribed by Presidential Decree. The term ""special building zone"" means an area specially designated as exempt from some regulations under this Act or any other statute. Article 4 provides for the establishment of a Building Committee. The text consists of 113 articles.",https://www.ecolex.org/details/legislation/building-act-lex-faoc167971/?type=legislation&xsubjects=Mineral+resources&page=2084,"Environment gen., Land & soil", Legislation,"Pollution control,Land-use planning,Zoning,Institution,Land consolidation,Public land,Offences/penalties","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
