Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
"Flood Risk Management (Flood Protection Schemes, Potentially Vulnerable Areas and Local Plan Districts) (Scotland) Amendment Regulations 2017 (S.S.I. No. 112 of 2017).",2017.0,United Kingdom,"These Regulations amend the Flood Risk Management (Flood Protection Schemes, Potentially Vulnerable Areas and Local Plan Districts) (Scotland) Regulations 2010 so as to give effect to the implementation, in relation to flood protection schemes, of Directive 2011/92/EU of the European Parliament and of the Council on the assessment of the effects of certain public and private projects on the environment, as amended by Directive 2014/52/EU of the European Parliament and of the Council. These Regulations supplement the provisions in section 60 and schedule 2 of the Town and Country Planning (Scotland) Act 1997 to ensure that, where any such proposed flood protection scheme contains a description of operations which constitute a project in Annex I or II of the Directive, the requirements of the Directive are met. In particular— — regulations 3, 5 and 6 (together with schedules 1 and 2 of these Regulations) replace the provisions in Part II of the 2010 Regulations and also schedules 1 and 2 (which all relate to environmental impact assessment), with new provisions relating to environmental impact assessment which are updated to take account of the amendments made to the Directive by Directive 2014/52/EU, — regulation 2 inserts definitions into Part I of the 2010 Regulations for certain words and expressions used in the new provisions inserted by regulation 3; and makes some other consequential revisions to the existing definitions, and — regulation 4 amends some of the provisions in Parts III and IV of the 2010 Regulations, in consequence of the changes made to those Regulations by regulation 2 and 3.",https://www.ecolex.org/details/legislation/flood-risk-management-flood-protection-schemes-potentially-vulnerable-areas-and-local-plan-districts-scotland-amendment-regulations-2017-ssi-no-112-of-2017-lex-faoc165827/?type=legislation&xsubjects=Mineral+resources&page=497,"Environment gen., Water", Regulation,"EIA,Cultural heritage,Inland waters,Flood,Institution,Policy/planning,Early warning system/emergency intervention system,Waterworks","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Presidential Decree № 2806 on additional measures regarding agricultural development.,2017.0,Azerbaijan,"This Decree sets forth provisions on financial agricultural measures, funding, credits, capacity building, risk management, insurance, quarantine, and investment in the field of agriculture.",https://www.ecolex.org/details/legislation/presidential-decree-no-2806-on-additional-measures-regarding-agricultural-development-lex-faoc173592/?type=legislation&xsubjects=Mineral+resources&page=497,"Agricultural & rural development, Cultivated plants", Regulation,"Agricultural development,Financial agricultural measures,Capacity building,Special fund,Risk assessment/management,Quarantine,Plant protection","Asia, Caspian Sea, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, Western Asia",,ECOLEX_Legislation
Política Nacional de Empleo Digno 2017-2032.,2017.0,Guatemala,"La Politica Nacional de Empleo Digno 2017-2032 es un instrumento de alcance nacional cuyo objetivo general es ampliar las oportunidades para que en Guatemala las mujeres y los hombres tengan un empleo digno y productivo, por medio de un esfuerzo integrado de la política económica y social y de los sectores público y privado, que fomente el crecimiento sostenido, inclusivo y sostenible y la reducción de la pobreza y la desigualdad, en especial de los pueblos indígenas, el área rural, las mujeres y los jóvenes. La Política se enmarca en lo previsto por la Política Nacional de Desarrollo K’atun 2032, y bajo este aspecto asume varias metas a 2032, a saber: a) disminución gradual de la informalidad del empleo; b) disminución gradual de la tasa de subempleo; c) disminución gradual de la tasa de desempleo; d) eliminación del porcentaje de trabajadores que viven en pobreza extrema. Los resultados esperados y las acciones previstas se estructuran sobre los siguientes Ejes: 1) generación de empleo; 2) Desarrollo del capital humano; 3) Entorno propicio para el desarrollo de empresas; 4) Tránsito a la formalidad. Para la implementación de la Política se desarrollan varios Planes de implementación y se crea la Comisión Nacional de Empleo Digno.",https://www.ecolex.org/details/legislation/politica-nacional-de-empleo-digno-2017-2032-lex-faoc176875/?type=legislation&xsubjects=Mineral+resources&page=497,Agricultural & rural development, ,"Poverty,Smallholders/peasants,Rural employment,Rural youth,Gender,Cooperative/producer organization,Business/industry/corporations,Indigenous peoples","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Regulation proclaiming the nature-geologic monument (Z. Gorjanovicev profile in Vukovar).,2017.0,Croatia,"This Regulation grants the status of official national nature-geologic monument to a particular natural plumage on the right bank of the Danube River (on the territory of the City of Vukovar, Republic of Croatia), which represents the geochronological record of climate change during the Pleistocene era.",https://www.ecolex.org/details/legislation/regulation-proclaiming-the-nature-geologic-monument-z-gorjanovicev-profile-in-vukovar-lex-faoc170076/?type=legislation&xsubjects=Mineral+resources&page=497,Environment gen., Regulation,Protected area,"Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
Youth Agribusiness Strategy 2017-2021.,2017.0,Kenya,The Youth Agribusiness Strategy is a sectoral national strategy of Kenya for the period of 2017-2021. Its main objective is to address challenges that hinder youth from participating effectively in the sector.,https://www.ecolex.org/details/legislation/youth-agribusiness-strategy-2017-2021-lex-faoc171450/?type=legislation&xsubjects=Mineral+resources&page=497,"Agricultural & rural development, Land & soil", ,"Agricultural development,Business/industry/corporations,Financial agricultural measures,Climate change,Rural employment,Monitoring,Poverty,Rural youth,Sustainable development,Sustainable use,Agricultural land","Africa, AFRICA FAO, Eastern Africa",2017-2021,ECOLEX_Legislation
Regulation amending the Regulation on land allocation for renewable energy sources.,2017.0,Turkey,"This Regulation makes minor changes in “definitions” section in Article 4 of the Regulation. This Regulation amends Article 2 regarding the scope of the Regulation, Paragraph 3 of Article 5 regarding land tenure, Articles 6, 7 and 10 regarding competition for land tenure, Article 9 regarding document search of the Commission, and Articles 12, 13 and 14 regarding certification for electricity generation.",https://www.ecolex.org/details/legislation/regulation-amending-the-regulation-on-land-allocation-for-renewable-energy-sources-lex-faoc171535/?type=legislation&xsubjects=Mineral+resources&page=497,"Energy, Land & soil", Regulation,"Certification,Energy conservation/energy production,Environmental standards,Procedural matters,Renewable energy,Land tenure","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",This Regulation enters into force on the day it is published in the Official Gazette.,ECOLEX_Legislation
National Agricultural Policy 2017-2021.,2017.0,Cook Islands,"This National Agriculture Plan (NAP) for the period 2017-2021 highlights 7 National Goals or Priority Areas: 1) Food Security & Nutrition; 2) Enabling Environment; 3) Market Efficiency and Trade Access; 4) Science, Research & Technology; 5)Human Resource Development; 6) Biosecurity; and  7) Climate Change and Disaster Risk Resilience.",https://www.ecolex.org/details/legislation/national-agricultural-policy-2017-2021-lex-faoc170722/?type=legislation&xsubjects=Mineral+resources&page=497,"Agricultural & rural development, Environment gen., Water", ,"Agricultural development,Sustainable use,Ecological production/organic production,Disasters,Capacity building,Governance,Research,Education,Risk assessment/management,Agricultural land,Sustainable development,Monitoring,Early warning system/emergency intervention system","ASIA AND THE PACIFIC, Oceania, Polynesia, Small Island Developing States, South Pacific",,ECOLEX_Legislation
National Strategy for the Adaptation to Climate Change 2017.,2017.0,Cyprus,"The aim of the National Strategy for the Adaptation to Climate Change 2017 is to strengthen and/or improve the adaptability of Cyprus to early and effectively address the negative effects of climate change with the simultaneous exploitation of challenges and opportunities This has been achieved through specific objectives, such as: Identification of current climate change and its impacts; Prediction of future climate changes and assessment of their potential impacts; Evaluation of sensitivity, exposure and adaptive capacity of the various systems, sectors or social groups to climate change; Estimation of limits, barriers and opportunities associated with climate change; Selection of appropriate adaptation actions and measures through multi-criteria analysis and consultation with stakeholders.",https://www.ecolex.org/details/legislation/national-strategy-for-the-adaptation-to-climate-change-2017-lex-faoc183447/?type=legislation&xsubjects=Mineral+resources&page=497,"Agricultural & rural development, Environment gen., Food & nutrition, Fisheries, Forestry, Land & soil, Water", ,"Climate change,Agricultural development,Sustainable development,Sustainable use,Early warning system/emergency intervention system,Disasters,Desertification,Risk assessment/management,Soil conservation/soil improvement,Governance,Ecosystem preservation,Biodiversity,Tourism,Marine fisheries,Aquaculture,Food quality control/food safety,Public health,Forest management/forest conservation,Freshwater resources management,Irrigation","EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Middle East, Western Asia",2017-2022,ECOLEX_Legislation
Décret n° 307/PR/2017 du 11 avril 2017 portant Statuts de la Société des Hydrocarbures du Tchad (SHT).,2017.0,Chad,"Le présent décret fixe les Statuts de la Société des Hydrocarbures du Tchad (SHT) créée par la Loi n°27 /PR/2006 du 23 aout 2006 modifiée par l'Ordonnance n°001/PR/2017 du 10 mars 2017, la Société des Hydrocarbures du Tchad. La SHT a pour objet : la prospection, la recherche, le développement, la production et le transport des Hydrocarbures liquides et gazeux; le raffinage, le transport, le stockage et la distribution des produits finis (produits pétroliers) la commercialisation des Hydrocarbures liquides/ gazeux et des produits finis; la réalisation des études en rapport avec ses activités; la formation et la promotion de son personnel national nécessaire à la maitrise de tous les aspects du secteur des Hydrocarbures.",https://www.ecolex.org/details/legislation/decret-n-307pr2017-du-11-avril-2017-portant-statuts-de-la-societe-des-hydrocarbures-du-tchad-sht-lex-faoc176439/?type=legislation&xsubjects=Mineral+resources&page=497,"Energy, Mineral resources", Regulation,"Business/industry/corporations,Oil,Energy conservation/energy production,Transport/storage,Natural gas","Africa, AFRICA FAO, Central Africa, Landlocked Developing Countries, Least Developed Countries, Sahel",,ECOLEX_Legislation
National Disaster Response Plan 2016.,2017.0,"Micronesia, Fed. States","The National Disaster Response Plan is a national policy with a sectoral approach. The purposes of this Plan are to: (I) strengthen operational structures for disaster response management at national, state, local, village and outlying islands levels; (II) allocate roles and accountabilities for disaster response management to agencies across sectors and levels of government including civil society and the private sector; (III) promote arrangements in disaster response management for all including women, youth, marginalised and vulnerable groups; and (IV) set arrangements for disaster response management in line with the changing scope of the FSM/USA Compact and the wider Pacific regional associations.",https://www.ecolex.org/details/legislation/national-disaster-response-plan-2016-lex-faoc185715/?type=legislation&xsubjects=Mineral+resources&page=497,Environment gen., ,"Business/industry/corporations,Capacity building,Community management,Disasters,Early warning system/emergency intervention system,Environmental planning,Environmental security,Financing,Gender,Governance,Institution,International relations/cooperation,Land-use planning,Local government,Monitoring,Non-governmental entity,Policy/planning,Precautionary principle,Public participation,Risk assessment/management,Social protection,Sustainable development","ASIA AND THE PACIFIC, Micronesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
"Decree No. 38.125 regulating Law No. 5.803 of 11 January 2017, establishing the Policy for Regularization of Rural Public Lands belonging to the Federal District or to the Brasília Development Agency (TERRACAP).",2017.0,Brazil,"This Decree, consisting of 26 articles, regulates Law No. 5.803 of 11 January 2017, establishing the Policy for Regularization of Rural Public Lands belonging to the Federal District or to the Brasília Development Agency (TERRACAP). The Land Use Planning of the Production Unit (PU) is an integral part of the Concession for Use against Payment (CDU) or the Concession Agreement of Right of Use (CDRU). The Federal District, through the Secretary of State for Agriculture, Supply and Rural Development of the Federal District (SEAGRI-DF) is responsible to give its technical opinion on the PUs, and its respective amendments. The technical requirements and guidelines for the elaboration of the PUs and the Technical Opinion shall be established in SEAGRI-DF's regulations. It is incumbent upon SEAGRI-DF to verify the effectiveness of the rural activity developed on the agricultural holdings, for the purpose of the provisions of art. 4 of Law No. 5.803/2017.",https://www.ecolex.org/details/legislation/decree-no-38125-regulating-law-no-5803-of-11-january-2017-establishing-the-policy-for-regularization-of-rural-public-lands-belonging-to-the-federal-district-or-to-the-brasilia-development-agency-terracap-lex-faoc185699/?type=legislation&xsubjects=Mineral+resources&page=497,Land & soil, Regulation,"Enforcement/compliance,Public land,Agricultural land,Concession,Land-use planning,Legal proceedings/administrative proceedings,Land tenure,Agricultural development","Amazonia, Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, South America, South Atlantic",This Decree enters into force on the day of its publication.,ECOLEX_Legislation
Decision No. No.11/2017/QĐ-TTg establishing the  mechanism for encouraging the development of solar power in Vietnam.,2017.0,Viet Nam,"This Prime Minister Decision applies to organization and individuals involved in developing solar power projects in Vietnam and other relevant organization and individuals. Solar power development plans include the national solar power development plans and the provincial solar power development plans. Solar power development plans act as a basis for developing and investing in solar power activities and must be adjusted to latest solar power research findings and solar power potential evaluations. National solar power development plans and provincial solar power development plans shall be applied until 2020 while taking into consideration the orientation towards 2030 and may be adjusted when needed. After the said period, solar power development plans shall be integrated into national solar power development plans and provincial solar power development plans. Solar power development plans only apply to grid-connected projects and do not apply to rooftop projects. Ministry of Industry and Trade shall be in charge of organizing the preparation of national solar power development plans and submit it to the Prime Minister for approval; publish, provide instruction, monitor and inspect the implementation of the approved solar power development plans.",https://www.ecolex.org/details/legislation/decision-no-no112017q-ttg-establishing-the-mechanism-for-encouraging-the-development-of-solar-power-in-vietnam-lex-faoc179224/?type=legislation&xsubjects=Mineral+resources&page=497,Energy, Miscellaneous,"Renewable energy,Research,Legal proceedings/administrative proceedings,Environmental planning,Authorization/permit,Energy conservation/energy production","Asia, East Asian Seas, South-Eastern Asia",This Decision enters into force from 1 June 2017 to 30 June 2019.,ECOLEX_Legislation
"Cabinet Regulation No. 202 of 2017 on the Amount of Energy Efficiency Duty and the Procedures for Its Calculation, Application, Payment and Control",2017.0,Latvia,"The Regulation prescribes the amount of the energy efficiency duty; and the procedures for the calculation, application, payment and control of the duty. The rate of the duty shall be seven per cent of the costs of the electricity consumed in the previous year. The relevant costs shall be calculated by multiplying the megawatt hours consumed in the respective year by the average electricity price in the industry in Latvia in the previous year published by Eurostat (EUR/MWh).",https://www.ecolex.org/details/legislation/cabinet-regulation-no-202-of-2017-on-the-amount-of-energy-efficiency-duty-and-the-procedures-for-its-calculation-application-payment-and-control-lex-faoc193758/?type=legislation&xsubjects=Mineral+resources&page=497,Energy, Regulation,"Energy conservation/energy production,Ecofriendly products/ecofriendly processes,Tax/levy,Procedural matters,Data collection/reporting","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Northern Europe",,ECOLEX_Legislation
Law on development planning and management in the Federation of Bosnia and Herzegovina.,2017.0,Bosnia and Herzegovina,"This Law determines the goals and principles of development planning and development management a regards the territory of the Federation of Bosnia and Herzegovina, including its cantons and local units.",https://www.ecolex.org/details/legislation/law-on-development-planning-and-management-in-the-federation-of-bosnia-and-herzegovina-lex-faoc179972/?type=legislation&xsubjects=Mineral+resources&page=497,Environment gen., Legislation,"Sustainable development,Policy/planning,Financing,Local government","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
Ministry of Fisheries and Marine Resources Strategic Plan - 2017/18 - 2021/22.,2017.0,Namibia,The Ministry of Fisheries and Marine Resources Strategic Plan is a national policy with a sectoral approach. The timeframe of the policy is 5 years between 2017/2018 and 2021/2022. The main goal of this policy is to manage living aquatic resources in a responsible manner in order to continuously ensure a conducive environment for the fishing and aquaculture sector to prosper.,https://www.ecolex.org/details/legislation/ministry-of-fisheries-and-marine-resources-strategic-plan-201718-202122-lex-faoc199553/?type=legislation&xsubjects=Mineral+resources&page=497,"Environment gen., Fisheries", ,"Climate change,Desertification,Disasters,Water shortage/drought,Flood,Aquaculture,Capacity building,Enforcement/compliance,Equity,Fishery management and conservation,Inland fisheries,Inspection,Institution,International trade,Marine fisheries,Monitoring,Policy/planning,Poverty,Processing/handling,Rural employment,Total allowable catch,Foreign fishing","Africa, AFRICA FAO, South Atlantic, Southern Africa",,ECOLEX_Legislation
