Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Plan  on Allocation of Greenhouse Gas Emission Quotas in the Republic of Croatia (National Allocation Plan).,2009.0,Croatia,"The Allocation Plan contains: total quantity of allowances allocated to the country within a certain period (national emission ceiling), data on present greenhouse gas emissions, list of activities generating greenhouse gas emissions, annual emission allowances allocated to installations, manner of allocating greenhouse gas emission allowances, assessment of future greenhouse gas emissions, establishment of the new entrants reserve, manner of using the Kyoto Protocol’s mechanisms and deadline for the allocation of emission allowances to installations.",https://www.ecolex.org/details/legislation/plan-on-allocation-of-greenhouse-gas-emission-quotas-in-the-republic-of-croatia-national-allocation-plan-lex-faoc105629/?type=legislation&xsubjects=Mineral+resources&page=1884,Air & atmosphere, Regulation,"Data collection/reporting,Monitoring,Clean development mechanism,Environmental standards,Emissions","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Plan enters into force on the day of its publishing in the Official Gazette.,ECOLEX_Legislation
Resolución Nº 181.055 - Procedimiento para otorgar subsidios del sector eléctrico en las Áreas de Servicio Exclusivo de las Zonas No Interconectadas Continentales.,2009.0,Colombia,"La presente Resolución expide el expide el procedimiento para otorgar subsidios del sector eléctrico en las Áreas de Servicio Exclusivo de las Zonas No Interconectadas Continentales, por lo que se excluye al Área de Servicio Exclusivo de San Andrés, Providencia y Santa Catalina.",https://www.ecolex.org/details/legislation/resolucion-no-181055-procedimiento-para-otorgar-subsidios-del-sector-electrico-en-las-areas-de-servicio-exclusivo-de-las-zonas-no-interconectadas-continentales-lex-faoc100004/?type=legislation&xsubjects=Mineral+resources&page=1884,Energy, Regulation,"Energy conservation/energy production,Legal proceedings/administrative proceedings,Subsidy/incentive","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Décret n° 09-318-P-RM du 26 juin 2009 portant modification du décret n°08-346-P-RM du 26 juin 2008 relatif à l’Etude d’Impact Environnemental et Social (EIES).,2009.0,Mali,Le présent décret modifie les dispositions du décret N°08- 346/P-RM du 26 juin 2008 relatif à l’Etude d’Impact Environnemental et Social.,https://www.ecolex.org/details/legislation/decret-n-09-318-p-rm-du-26-juin-2009-portant-modification-du-decret-n08-346-p-rm-du-26-juin-2008-relatif-a-letude-dimpact-environnemental-et-social-eies-lex-faoc152625/?type=legislation&xsubjects=Mineral+resources&page=1884,"Agricultural & rural development, Environment gen., Forestry, Wild species & ecosystems", Regulation,"EIA,Tax/levy,Legal proceedings/administrative proceedings","Africa, AFRICA FAO, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
"Decreto Nº 50 - Reglamenta la Ley Nº 34, Ley de Responsabilidad Social Fiscal.",2009.0,Panama,"El presente Decreto aprueba el reglamento de la Ley de Responsabilidad Social Fiscal, que regula los principios y la metodología que se requiere para el afianzamiento de la disciplina fiscal en la gestión financiera del Sector Público. El Plan Estratégico de Gobierno estará constituido por una Estrategia Económica y Social, una Programación financiera a cinco años, y un Plan indicativo de inversiones a cinco años, y deberá partir de un diagnóstico actualizado de las principales brechas sociales y económicas.",https://www.ecolex.org/details/legislation/decreto-no-50-reglamenta-la-ley-no-34-ley-de-responsabilidad-social-fiscal-lex-faoc147770/?type=legislation&xsubjects=Mineral+resources&page=1885,Agricultural & rural development, Regulation,"Institution,Agricultural development,Sustainable development,Policy/planning,Financial agricultural measures,Fiscal and market measures","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Ordonnance du DETEC sur les émissions des aéronefs (OEmiA).,2009.0,Switzerland,"La présente ordonnance porte la réglementation relative aux émissions des aéronefs. Notamment, la section 1ère traite les valeurs limites d’émissions et certificats de bruit des aéronefs inscrits au registre matricule Suisse et la section 2 contient les restrictions d’exploitation pour les aéronefs qui ne sont pas inscrits au registre matricule Suisse. Le texte comprend 10 articles répartis en 3 sections.",https://www.ecolex.org/details/legislation/ordonnance-du-detec-sur-les-emissions-des-aeronefs-oemia-lex-faoc147375/?type=legislation&xsubjects=Mineral+resources&page=1885,Air & atmosphere, Regulation,"Noise pollution,Emissions","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente ordonnance entre en vigueur le 1er août 2009.,ECOLEX_Legislation
Delegated Decree No. 87 on incentives for interventions for energy qualification and for the purchase and installation of facilities producing energy from renewable sources or from cogeneration.,2009.0,San Marino,These provisions regulate the procedure for granting subsidies related to the purchase and installation of facilities used for the production of energy from renewable sources or from cogeneration.,https://www.ecolex.org/details/legislation/delegated-decree-no-87-on-incentives-for-interventions-for-energy-qualification-and-for-the-purchase-and-installation-of-facilities-producing-energy-from-renewable-sources-or-from-cogeneration-lex-faoc089742/?type=legislation&xsubjects=Mineral+resources&page=1885,Energy, Legislation,"Energy conservation/energy production,Subsidy/incentive,Renewable energy","Europe, EUROPE AND CENTRAL ASIA, Southern Europe",,ECOLEX_Legislation
Delegated Decree No. 90 on the compulsory energy audit.,2009.0,San Marino,"This Delegated Decree lays down provisions on the compulsory energy audit, which constitutes a systematic and periodic assessment on the management of the energy saving system. The Decree specifies the authorities and entities which shall be involved in the audit above-mentioned.",https://www.ecolex.org/details/legislation/delegated-decree-no-90-on-the-compulsory-energy-audit-lex-faoc088956/?type=legislation&xsubjects=Mineral+resources&page=1885,Energy, Legislation,"Energy conservation/energy production,Climate change,Ozone layer,Access-to-information","Europe, EUROPE AND CENTRAL ASIA, Southern Europe",,ECOLEX_Legislation
Decreto Legislativo Nº 52 - Reforma la Ley especial para facilitar la cancelación de las deudas agraria y agropecuaria.,2009.0,El Salvador,El presente Decreto reforma el Decreto Legislativo Nº 263 de 1998 en el sentido de que algunos préstamos deberán tramitarse y formalizarse dentro del período que finalizará el 31 de diciembre de 2009.,https://www.ecolex.org/details/legislation/decreto-legislativo-no-52-reforma-la-ley-especial-para-facilitar-la-cancelacion-de-las-deudas-agraria-y-agropecuaria-lex-faoc089468/?type=legislation&xsubjects=Mineral+resources&page=1885,Agricultural & rural development, Legislation,"Financial agricultural measures,Subsidy/incentive,Legal proceedings/administrative proceedings,Agricultural development","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Notification of the Ministry of Environment and Forests declaring Mount Abu to be an Eco-sensitive Zone.,2009.0,India,"The Ministry of Environment and Forests notifies the Mount Abu and surrounding region as an Eco-sensitive Zone and imposes restrictions on industries, operations, processes and other developmental activities in the region which have detrimental effect on the environment.",https://www.ecolex.org/details/legislation/notification-of-the-ministry-of-environment-and-forests-declaring-mount-abu-to-be-an-eco-sensitive-zone-lex-faoc089668/?type=legislation&xsubjects=Mineral+resources&page=1885,"Environment gen., Water, Wild species & ecosystems", Regulation,"Ecosystem preservation,Protected area,Tourism,Cultural heritage,Inland waters,Basin/catchment/watershed,Effluent waste water/discharge,Pollution control,Freshwater quality/freshwater pollution,Use restrictions,Zoning,Management/conservation","Asia, ASIA AND THE PACIFIC, Indian Ocean, South Asian Seas, Southern Asia",,ECOLEX_Legislation
Order No. 168 of the Ministry of Natural Resources and Ecology validating the Regulation on abstraction of groundwater (for technological purposes) by subsoil managers.,2009.0,Russian Federation,Abstraction of groundwater for technical purposes shall be authorized in case of possession by subsoil manager of exploration and mining licence. Annex 1 contains registration form of boreholes. Annex 2 contains instructions for filling in registration form of boreholes.,https://www.ecolex.org/details/legislation/order-no-168-of-the-ministry-of-natural-resources-and-ecology-validating-the-regulation-on-abstraction-of-groundwater-for-technological-purposes-by-subsoil-managers-lex-faoc092535/?type=legislation&xsubjects=Mineral+resources&page=1885,"Mineral resources, Water", Regulation,"Exploration,Authorization/permit,Mining,Groundwater,Water abstraction,Well sinking/boreholes,Registration","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
