Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Décret n° 2011-036/PR/MHUEAT portant création et fixant les règles d’organisation et de fonctionnement du Bureau d’Exécution des Projets de la Grande Muraille Verte.,2011.0,Djibouti,"II est créé au sein du Ministère de l'Habitat, de l'Urbanisme, de l'Environnement et de l'Aménagement du Territoire un Bureau d'exécution des projets de la Grande Muraille Verte (BGMV). Placé sous l'autorité du Secrétaire Général, le Bureau d'exécution des projets de la Grande Muraille Verte est chargé d'exécuter les stratégies et les directives du Ministre et d'en assurer la coordination et le suivi dans les domaines de la lutte contre la désertification, de l'afforestation, de la gestion durable des ressources naturelles, du développement durable, de la réduction de l'insécurité alimentaire et de la pauvreté le long du tracé de la composante nationale de la Grande Muraille Verte (GMV).",https://www.ecolex.org/details/legislation/decret-n-2011-036prmhueat-portant-creation-et-fixant-les-regles-dorganisation-et-de-fonctionnement-du-bureau-dexecution-des-projets-de-la-grande-muraille-verte-lex-faoc107109/?type=legislation&xsubjects=Mineral+resources&page=1614,"Environment gen., Land & soil", Regulation,"International agreement-implementation,Desertification,Institution,Environmental planning","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries, Red Sea  Gulf of Aden",,ECOLEX_Legislation
Ministerial Decree No. 299 amending Ministerial Decree No. 1590 validating the Regulation on the Ministry of Agriculture and Food.,2011.0,Belarus,Item 4.25 shall be amended to add the following wording: “4.25. shall carry out departmental control over compliance with legislation by the organizations subordinated to the Ministry of Agriculture and Food.”,https://www.ecolex.org/details/legislation/ministerial-decree-no-299-amending-ministerial-decree-no-1590-validating-the-regulation-on-the-ministry-of-agriculture-and-food-lex-faoc102660/?type=legislation&xsubjects=Mineral+resources&page=1614,Agricultural & rural development, Regulation,Institution,"CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",,ECOLEX_Legislation
Resolución Nº 180-2011-DCG ─ Normas sobre doble casco para buques de bandera nacional o extranjera que transporten hidrocarburos a granel.,2011.0,Peru,La presente Resolución aprueba las normas referidas a la exigencia de contar con doble casco por parte de los buques de bandera nacional o extranjera que sean nuevos o existentes y que transporten hidrocarburos a granel como carga en el dominio marítimo y aguas interiores.,https://www.ecolex.org/details/legislation/resolucion-no-180-2011-dcg-normas-sobre-doble-casco-para-buques-de-bandera-nacional-o-extranjera-que-transporten-hidrocarburos-a-granel-lex-faoc105082/?type=legislation&xsubjects=Mineral+resources&page=1614,"Environment gen., Sea", Regulation,"Marine pollution,Pollution control,Oil pollution,Navigation,Transport/storage","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Morcellement (Amendment of Schedule) Regulations 2011 (GN No. 56 of 2011).,2011.0,Mauritius,These Regulations amend the Morcellement Act  by repealing the Second Schedule and replacing it by the Schedule to these Regulations. The Schedule specifies processing fees and morcellement fees.,https://www.ecolex.org/details/legislation/morcellement-amendment-of-schedule-regulations-2011-gn-no-56-of-2011-lex-faoc107351/?type=legislation&xsubjects=Mineral+resources&page=1614,Land & soil, Regulation,"Land-use planning,Subdivision of land,Authorization/permit,Tax/levy","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Small Island Developing States",,ECOLEX_Legislation
Resolución Nº A-20-2011 ─ Manual de procedimiento para la asignación de fondos a favor de las asociaciones de consumidores reconocidas.,2011.0,Panama,La presente Resolución aprueba el Manual de procedimiento para la asignación de fondos a favor de las asociaciones de consumidores constituidas y reconocidas ante la Autoridad de Protección al Consumidor y Defensa de la Competencia (ACODECO).,https://www.ecolex.org/details/legislation/resolucion-no-a-20-2011-manual-de-procedimiento-para-la-asignacion-de-fondos-a-favor-de-las-asociaciones-de-consumidores-reconocidas-lex-faoc102047/?type=legislation&xsubjects=Mineral+resources&page=1614,Agricultural & rural development, Regulation,"Consumer protection,Special fund,Institution,Non-governmental entity,Legal proceedings/administrative proceedings","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Acuerdo por el que se dan a conocer las medidas de simplificación administrativa en las materias que se indican y se expiden los formatos que se señalan.,2011.0,Mexico,"Diario Oficial de la Federación, 15 de abril de 2011.   Mediante el presente Acuerdo se simplifican los procedimientos para la realización de determinados trámites ante la Secretaría de Medio Ambiente y Recursos Naturales, en lo que respecta a los sectores forestal, de manejo de residuos y de vida silvestre. Entre los trámites contemplados cabe destacar los siguientes:  autorización de aprovechamiento de recursos forestales maderables en terrenos forestales o preferentemente forestales; aprovechamientos forestales en selvas tropicales; autorización para realizar plantaciones forestales comerciales; autorización para adelantar el plan de corta; aviso de plantación forestal comercial; autorización, permiso o certificado de importación, exportación o reexportación de ejemplares, partes y derivados de la vida silvestre; autorización para la importación de plaguicidas, nutrientes vegetales y sustancias y materiales tóxicos o peligrosos.",https://www.ecolex.org/details/legislation/acuerdo-por-el-que-se-dan-a-conocer-las-medidas-de-simplificacion-administrativa-en-las-materias-que-se-indican-y-se-expiden-los-formatos-que-se-senalan-lex-faoc102197/?type=legislation&xsubjects=Mineral+resources&page=1614,"Forestry, Wild species & ecosystems, Waste & hazardous substances", Regulation,"Legal proceedings/administrative proceedings,Authorization/permit,International trade,Hazardous substances,Wild fauna,Wild flora","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Decree No. 206 on aid to promote capital market access of food and agricultural enterprises.,2011.0,Italy,This Decree regulates the granting of aid and subsidies to food and agricultural enterprises in order to promote their access to the capital market. These rules comply with the principles set out at the European Union level as regards State aid.,https://www.ecolex.org/details/legislation/decree-no-206-on-aid-to-promote-capital-market-access-of-food-and-agricultural-enterprises-lex-faoc107995/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Food & nutrition", Regulation,"Special fund,Subsidy/incentive,Agricultural development","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",,ECOLEX_Legislation
Resolución Nº 015-2011-ED ─ Normas sobre acciones de educación preventiva ante los impactos negativos de la radiación solar.,2011.0,Peru,La presente Resolución aprueba las Normas sobre acciones de educación preventiva ante los impactos negativos de la radiación solar en las instituciones educativas pública y privada.,https://www.ecolex.org/details/legislation/resolucion-no-015-2011-ed-normas-sobre-acciones-de-educacion-preventiva-ante-los-impactos-negativos-de-la-radiacion-solar-lex-faoc101264/?type=legislation&xsubjects=Mineral+resources&page=1614,Air & atmosphere, Regulation,"Emissions,Climate change,Access-to-information","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Decreto Supremo Nº 002-2011-JUS — Modifica el Decreto Supremo Nº 015-2001-JUS, Reglamento  del Consejo Nacional de Derechos Humanos del Ministerio de Justicia.",2011.0,Peru,"El presente Decreto Supremo modifica el Reglamento del Consejo Nacional de Derechos Humanos (CNDH), incorporando representantes de nuevos sectores en calidad de miembros plenos del mismo, a fin de fortalecer el CNDH para un adecuado y eficaz ejercicio de sus atribuciones.",https://www.ecolex.org/details/legislation/decreto-supremo-no-002-2011-jus-modifica-el-decreto-supremo-no-015-2001-jus-reglamento-del-consejo-nacional-de-derechos-humanos-del-ministerio-de-justicia-lex-faoc133442/?type=legislation&xsubjects=Mineral+resources&page=1614,Agricultural & rural development, Regulation,"Institution,Access-to-justice,Equity,Capacity building,Procedural matters","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Law on the Guarantee Fund for the stimulation of the economic development.,2011.0,Croatia,This Law regulates the Croatian national guarantee fund established in order to support and stimulate the economic development in various sectors.,https://www.ecolex.org/details/legislation/law-on-the-guarantee-fund-for-the-stimulation-of-the-economic-development-lex-faoc133282/?type=legislation&xsubjects=Mineral+resources&page=1614,Agricultural & rural development, Legislation,"Agricultural development,Financial agricultural measures","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force on the day of its publication in the Official Gazette.,ECOLEX_Legislation
Forest Resources and Timber Utilisation (Exemption) (Barasipo Land Order) 2011 (L.N. No. 72 of 2011).,2011.0,Solomon Islands,"This Notice, made by the Minister under section 4 of the Forest Resources and Timber Utilisation Act, exempts land listed in the Schedule from the provisions of that section. Section 4 requires a licence to be obtained for commercial felling. The land shall be used for the purposes of agricultural development and reforestation. All clear felling shall comply with the terms and conditions of a special permit to be issued by the Commissioner of Forest Resources. No extension for additional area to be cleared to granted until the agricultural development or reforestation has been done in the approved area already cleared to the satisfaction of the Commissioner and the Ministry responsible for Agriculture",https://www.ecolex.org/details/legislation/forest-resources-and-timber-utilisation-exemption-barasipo-land-order-2011-ln-no-72-of-2011-lex-faoc148149/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Forestry", Regulation,"Agricultural development,Land clearing,Forest management/forest conservation,Timber extraction/logging,Afforestation/reforestation,Authorization/permit","ASIA AND THE PACIFIC, Least Developed Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Forest Resources and Timber Citation an commence Utilisation (Exemption) (Fauro Island) Order 2011 (L.N. No. 29 of 2011).,2011.0,Solomon Islands,"This Notice, made by the Minister under section 4 of the Forest Resources and Timber Utilisation Act, exempts land listed in the Schedule from the provisions of that section. Section 4 requires a licence to be obtained for commercial felling. That land shall be used for the cultivation of cocoa, coconut and other cash crops.",https://www.ecolex.org/details/legislation/forest-resources-and-timber-citation-an-commence-utilisation-exemption-fauro-island-order-2011-ln-no-29-of-2011-lex-faoc148152/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Forestry", Regulation,"Land clearing,Forest management/forest conservation,Timber extraction/logging,Authorization/permit","ASIA AND THE PACIFIC, Least Developed Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Forest Resources and Timber Utilisation (Exemption) Order 2011 (L.N. No. 31 of 2011).,2011.0,Solomon Islands,"This Order, made by the Minister of Forestry under section 4 of the Forest Resources and Timber Utilisation Act, exempts felling of trees and removal of timber and timber products from  the islands to which this Order applies from the provisions of section 4 of the Act for the purposes of agricultural development of cocoa, coconut and other cash crops on those islands. Section 4 prohibits the felling of trees. Section 4 requires a licence to be obtained for commercial felling. Exempted land shall be used for agricultural purposes as certified by the Ministry of Agriculture and Livestock Development.",https://www.ecolex.org/details/legislation/forest-resources-and-timber-utilisation-exemption-order-2011-ln-no-31-of-2011-lex-faoc148147/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Forestry", Regulation,"Land clearing,Forest management/forest conservation,Timber extraction/logging,Authorization/permit","ASIA AND THE PACIFIC, Least Developed Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
National Policy for Gender Equality.,2011.0,Jamaica,"The National Policy for Gender Equality is a national multi-sectoral policy developed through a consultative process led by the Bureau of Women’s Affairs of Jamaica. It was adopted in 2011 and will be implemented up to 2030 in line with the National Development Plan. The Policy outlines Jamaica’s commitment towards gender equality and encapsulates the different outcomes expected in order to achieve gender equality. Its purpose is to mainstream gender, within a human rights based framework, in all State institutions, in partnership with private sector, non-governmental and civil society organizations, in order to ensure that females and males have equal access to opportunities, resources, and rewards in order to eliminate discrimination based on gender and to promote sustainable human development. The Policy establishes the following goals: 1) to use the policy document as a strategic tool to guide a multi-faceted and multi-sectoral approach to gender equality; 2) to transform prevailing gender ideologies, inequitable gender relations and gendered governance practices at all levels of public sector organizations; and 3) to create a socio-economic, political and legal environment free of discrimination on the basis of sex, where females and males, at all stages of the life-cycle, can enjoy their full human rights and develop their full potential as citizens.",https://www.ecolex.org/details/legislation/national-policy-for-gender-equality-lex-faoc149363/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Food & nutrition", ,"Gender,Poverty,Smallholders/peasants,Rural employment,Social protection,Business/industry/corporations,Potable water,Human rights","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",2011-2030.,ECOLEX_Legislation
Regional Law No. 18-OZ amending Regional Law No. 88-OZ “On protected areas”.,2011.0,Russian Federation,"Article 2 shall be amended to add the following wording: “Protected areas of regional and local significance shall be taken into consideration in the process of elaboration of territorial planning complex schemes, land survey and regional land-use planning”.",https://www.ecolex.org/details/legislation/regional-law-no-18-oz-amending-regional-law-no-88-oz-on-protected-areas-lex-faoc122645/?type=legislation&xsubjects=Mineral+resources&page=1614,"Environment gen., Land & soil", Legislation,"Protected area,Land-use planning,Survey/mapping","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force on the date of its official publication.,ECOLEX_Legislation
Décret n°2011-107-PM-RM  du 11 mars 2011 portant création du Comité national changements climatiques du Mali.,2011.0,Mali,"Le présent décret crée, au sein du Conseil National de l’Environnement, un organe dénommé Comité National Changements Climatiques du Mali (CNCCM) dont la mission s’articule autour de cinq (5) groupes thématiques, notamment l’adaptation aux changements climatiques incluant les risques et catastrophes; l’atténuation, réduction des émissions de gaz à effet de serre, déforestations évitées; le transfert de technologies; le financement; et le renforcement des capacités.",https://www.ecolex.org/details/legislation/decret-n2011-107-pm-rm-du-11-mars-2011-portant-creation-du-comite-national-changements-climatiques-du-mali-lex-faoc152177/?type=legislation&xsubjects=Mineral+resources&page=1614,"Agricultural & rural development, Air & atmosphere, Environment gen., Fisheries, Forestry, Cultivated plants, Wild species & ecosystems", Regulation,"Climate change,Institution","Africa, AFRICA FAO, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
Afghanistan Strategic National Action Plan (SNAP) for Disaster Risk Reduction: Towards Peace and Stable Development.,2011.0,Afghanistan,"The Afghanistan Strategic National Action Plan (SNAP) for Disaster Risk Reduction (DRR): Towards Peace and Stable Development is a sectoral national strategy applicable for the period 2011-2015. It envisages achieving two goals: (1) to develop the linkages between disaster risk reduction strategies, climate change adaptation processes and invulnerable development paradigms with focus on social protection measures and inclusiveness in order to support various other initiatives to promote the ‘community at peace’ principle in Afghanistan, and (2) to minimize losses caused by disasters and climate change impacts through strategies guided by Hyogo Framework for Action, with the backdrop of peace and development.",https://www.ecolex.org/details/legislation/afghanistan-strategic-national-action-plan-snap-for-disaster-risk-reduction-towards-peace-and-stable-development-lex-faoc152361/?type=legislation&xsubjects=Mineral+resources&page=1614,Environment gen., ,"Disasters,Risk assessment/management,Early warning system/emergency intervention system,Financing,Climate change,Institution,Non-governmental entity,Local government","Asia, ASIA AND THE PACIFIC, Landlocked Developing Countries, Least Developed Countries, Southern Asia",2011-2015.,ECOLEX_Legislation
Strategic Plan for Trade Facilitation.,2011.0,"Lao, People's Dem. Rep.","The Strategic Plan for Trade Facilitation is a multi-sectoral plan on trade, entered into force in 2011. The Plan will be implemented during the period 2011-2015 and it provides the vision, overall targets, objectives, specific targets and six strategies of the trade facilitation strategy that involve: the creation of a coordination mechanism; improvement of laws and regulations related to international trade and customs; capacity building for both public and private sectors on trade issues; and the improvement of infrastructure to create a facilitated environment for trade.",https://www.ecolex.org/details/legislation/strategic-plan-for-trade-facilitation-lex-faoc152528/?type=legislation&xsubjects=Mineral+resources&page=1614,Agricultural & rural development, ,"Internal trade,International trade,Business/industry/corporations,Capacity building","Asia, ASIA AND THE PACIFIC, Landlocked Developing Countries, Least Developed Countries, South-Eastern Asia",2011-2015.,ECOLEX_Legislation
Land Surveyors (Fees for the Survey of State Lands) Regulations 2011 (GN No. 58 of 2011).,2011.0,Mauritius,"These Regulations, made by the Minister under Section 20 of the Land Surveyors Act, stipulate that a person, on whose behalf a survey of State Land is carried out by a Government Surveyor, shall pay to Government the appropriate fee specified in the Schedule. The Regulations shall not apply to the island of Rodrigues.",https://www.ecolex.org/details/legislation/land-surveyors-fees-for-the-survey-of-state-lands-regulations-2011-gn-no-58-of-2011-lex-faoc117057/?type=legislation&xsubjects=Mineral+resources&page=1615,Land & soil, Regulation,"Survey/mapping,Land-use planning","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Small Island Developing States",,ECOLEX_Legislation
National Health Strategic Plan 2011-2015.,2011.0,Solomon Islands,"This document lays down the National Health Strategic Plan, an instrument with a sectoral approach applicable at the national level and covering the period from 2011 to 2015. The overall goal is to ensure that the people of the Solomon Islands will be healthy, happy, and productive. In particular, the objective is that the Solomon Islands’ population’s overall health status will improve between one to two percent by 2015. The following policies are set out, along with their respective strategies, objectives and actions to be implemented: (i) reduce the most important individual and family behavior-related risk factors through health promotion and some prevention services; (ii) the health sector and health-related sectors will reduce the most important causes of the disease burden which are feasible to reduce with cost-effective interventions and services; (iii) the health sector and health-related sectors will reduce the most important environmental risk factors (special attention is given to rural water and sanitation systems); (iv) the health sector will reduce the most important service delivery conditions risk factors; (v) the health sector and health-related sectors will improve the health status of the age and gender population groups, especially women and children, considered to be the highest priorities.",https://www.ecolex.org/details/legislation/national-health-strategic-plan-2011-2015-lex-faoc161213/?type=legislation&xsubjects=Mineral+resources&page=1615,"Agricultural & rural development, Food & nutrition, Water", ,"Food security,Traditional knowledge/indigenous knowledge,Public health,Nutrition,Gender,Special dietary uses,Breastfeeding/infant food,Potable water,Water supply,Sewerage","ASIA AND THE PACIFIC, Least Developed Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
National Action Plan on the Sustainable Use of Plant Protection Products 2011.,2011.0,Finland,"This National Action Plan (NAP) on the Sustainable Use of Plant Protection Products is a national cross-sectoral policy document. As the first National Action Plan on the Sustainable Use of Plant Protection Products, the NAP was published as a working group memorandum of the Ministry of Agriculture and Forestry in March 2011, which was intended to remain in force until 2021. The core objective of the National Action Plan is to reduce the risks to human health and to the environment arising from the use of plant protection products. Further objectives are to promote the development and implementation of integrated pest management, alternative cultivation techniques and practices, and indicators. The goal is to reduce the dependence on the use of chemical plant protection products while maintaining a high level of plant health.",https://www.ecolex.org/details/legislation/national-action-plan-on-the-sustainable-use-of-plant-protection-products-2011-lex-faoc191671/?type=legislation&xsubjects=Mineral+resources&page=1615,"Environment gen., Food & nutrition, Cultivated plants, Water", ,"Integrated pest management-IPM/pest management strategies,Pesticides,Policy/planning,Pollution control,Public health,Monitoring,Risk assessment/management,Sustainable development,Sustainable use,Ecofriendly products/ecofriendly processes,Ecosystem preservation,Education,Food quality control/food safety,Consumer protection,Residues,MRL-maximum residue limit,Capacity building,Early warning system/emergency intervention system,Pests/diseases,Research,Plant protection,Ecological production/organic production,Potable water,Surface water,Groundwater,Freshwater quality/freshwater pollution","Arctic, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Law on cooperatives.,2011.0,Croatia,"This Law regulates the basic principles and rules as regard the concept of cooperatives and cooperation, that is here defined as a voluntary, open and independent society run by its members, through their work and other activities or the use of its services, on the basis of commonality and mutual assistance, aimed at realize, promote and protect their individual and common economic, financial, social, educational, cultural and other needs and interests, in order to achieve the goals for which the cooperative was founded. The cooperative is based on the cooperative values: self-help, responsibility, democracy, equality, fairness and solidarity and the moral values of honesty, openness, social responsibility and care for others.",https://www.ecolex.org/details/legislation/law-on-cooperatives-lex-faoc191867/?type=legislation&xsubjects=Mineral+resources&page=1615,"Agricultural & rural development, General", Legislation,"Cooperative/producer organization,Procedural matters,Legal proceedings/administrative proceedings,Liability/compensation,Offences/penalties,Inspection,Property rights","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
Qatar National Development Strategy 2011-2016 - Towards Qatar National Vision 2030.,2011.0,Qatar,"This National Development Strategy for the State of Qatar 2011–2016 has been prepared to set a path towards achieving the goals of Qatar National Vision 2030. It deepens the commitment to increasing the well-being of all Qatari citizens. Programs and projects identified in this document are from 14 sector strategies, namely (i) Culture Sector Strategy; (ii) Economic Diversification and Private Sector Development; (iii) Economic Infrastructure; (iv) Economic Management; (v) Education and Training Sector Strategy ; (vi) Environmental Sector Strategy ; (vii) Family Cohesion and Women's Empowerment Sector Strategy; (viii) National Health Strategy: (ix) Institutional Development and Modernization Report; (x) Labor Market Sector Strategy; (xi) Natural Resource Management; (xii) Public Safety and Security Sector Strategy; (xiii) Social Protection Sector Strategy; and (xiv) Sports Sector Strategy.",https://www.ecolex.org/details/legislation/qatar-national-development-strategy-2011-2016-towards-qatar-national-vision-2030-lex-faoc181093/?type=legislation&xsubjects=Mineral+resources&page=1615,"Agricultural & rural development, Air & atmosphere, Environment gen., Fisheries, Sea, Water, Wild species & ecosystems, Waste & hazardous substances", ,"Sustainable development,Irrigation,Crops/grasses,Climate change,Cultural heritage,Air quality/air pollution,Emissions,Pollution control,Public health,Biodiversity,Marine fisheries,Bycatch,Protection of environment,Protection of species,Aquaculture,Size,Stock enhancement/repopulation,Fishing gear/fishing method,Fishery management and conservation,Sustainable use,Effluent waste water/discharge,Recycling/reuse,Disasters,Industrial water use,Agricultural development,Subsidy/incentive,Freshwater quality/freshwater pollution,Ecosystem preservation","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Western Asia",2011 - 2016.,ECOLEX_Legislation
"Ministry of Food Production, Land and Marine Affairs (MFPLMA)  Strategic Plan 2011-2015.",2011.0,Trinidad and Tobago,"This Strategic Plan serves as the framework for the Ministry of Food Production, Land and Marine Affairs (MFPLMA) to think and work strategically in order to fulfill its mandate, according to which the institution will foster the sustainable use and conservation of agriculture and fisheries resources through appropriate science and technologies, knowledge management and economic integration that enables producers to realize profits and consumers to secure food and nutrition requirements. In implementing its mandate, the MFPLMA will focus on the six development pillars for agriculture in Trinidad and Tobago, specifically: respect for agriculture, the farmers and the land; affordable food on a sustained basis; sustainable livelihood for farmers; a mixture of traditional and technology-driven platforms; regional and extra-regional joint ventures to achieve economies of scale and export competitiveness; functional linkages between research and development and the sector to strengthen knowledge applications.",https://www.ecolex.org/details/legislation/ministry-of-food-production-land-and-marine-affairs-mfplma-strategic-plan-2011-2015-lex-faoc180159/?type=legislation&xsubjects=Mineral+resources&page=1615,"Agricultural & rural development, Food & nutrition", ,"Agricultural development,Smallholders/peasants,Poverty,Rural employment,Rural youth,Sustainable development,Sustainable use,Gender,Public participation,Business/industry/corporations,Biodiversity,Food security","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",2011-2015.,ECOLEX_Legislation
Marine Biodiversity Conservation Strategy,2011.0,Japan,"Marine Biodiversity Conservation Strategy in Japan is a national cross-sectoral policy formulated by the Ministry of the Environment in Japan on the basis of the “National Biodiversity Strategy (2010)” under the “Basic Act on Biodiversity”, in line with the “Basic Act on Ocean Policy” and “Basic Plan on Ocean Policy”, in response to increasing public awareness on marine biodiversity.  The Strategy aims to protect the biodiversity to support the sound structure and function of marine ecosystems, and to use ecological services of the ocean, or its blessings, in a sustainable manner. The Strategy provides a basic view and direction of measures for conservation and sustainable use of the marine biodiversity.",https://www.ecolex.org/details/legislation/marine-biodiversity-conservation-strategy-lex-faoc181975/?type=legislation&xsubjects=Mineral+resources&page=1615,"Environment gen., Sea, Wild species & ecosystems", ,"Data collection/reporting,Environmental planning,Biodiversity,Biosafety,Marine area,Marine pollution,Monitoring,Policy/planning,Pollution control,Water conservation zone,Coastal zone management,Cultural heritage,Public participation,Research,Resource/damage valuation,Marine protected areas,Protected area,Polluter pays principle,Protection of environment,Ecosystem preservation,Traditional knowledge/indigenous knowledge","Asia, ASIA AND THE PACIFIC, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
Marine Licensing (Exempted Activities) (Scottish Inshore Region) Order 2011 (S.S.I. No. 204 of 2011).,2011.0,United Kingdom,"This Order, issued under Part 4 of the Marine and Coastal Access Act 2009, specifies activities which do not require a marine licence, or can be carried out without a licence if conditions specified in the Order are satisfied. It applies basically to the UK territorial sea adjacent to Scotland and in relation to activities for which the Scottish Ministers are the licensing authority under section 113 of the Act. Activities include: deposit of equipment to control, contain or recover oil, use of vehicles to remove litter or seaweed from beaches and carrying out of scientific experiments (activities that may have effect on a RAMSAR site as defined by section 37A of the Wildlife and Countryside Act 1981); fishing operations; and shellfish propagation and cultivation. The Regulations also contain provisions relating to waste, which implement in part Directive 2008/98/EC of the European Parliament and of the Council on waste.",https://www.ecolex.org/details/legislation/marine-licensing-exempted-activities-scottish-inshore-region-order-2011-ssi-no-204-of-2011-lex-faoc102854/?type=legislation&xsubjects=Mineral+resources&page=1615,"Environment gen., Fisheries, Sea, Wild species & ecosystems", Regulation,"Marine pollution,Fishery management and conservation,Mariculture,Crustaceans,Stock enhancement/repopulation,Authorization/permit,Ecosystem preservation,Legal proceedings/administrative proceedings,Protected area,Marine protected areas,Wetlands","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Marine (Scotland) Act 2010 (Transitional and Consequential Provisions) Order 2011 (S.S.I. No. 202 of 2011).,2011.0,United Kingdom,This Order makes transitional and consequential provision in connection with the marine licensing provisions in Part 4 of the Marine (Scotland) Act 2010. Marine licensing will replace the separate consent and licensing procedures applicable under the Coast Protection Act 1949 and the Food and Environment Protection Act 1985.,https://www.ecolex.org/details/legislation/marine-scotland-act-2010-transitional-and-consequential-provisions-order-2011-ssi-no-202-of-2011-lex-faoc102855/?type=legislation&xsubjects=Mineral+resources&page=1615,"Environment gen., Sea", Regulation,"Marine pollution,Authorization/permit,Coastal zone management","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Greenhouse Gas Emissions Trading Scheme (Amendment) (Fees) and National Emissions Inventory Regulations 2011 (S.I. No. 727 of 2011).,2011.0,United Kingdom,"These Regulations amend the Greenhouse Gas Emissions Trading Scheme (Amendment) and National Emissions Inventory Regulations 2005 in Part 3 (which establishes an application procedure for approval of a project activity established under the Kyoto Protocol) so as to provide that from 1 June 2011 the Environment Agency must determine applications, except where the Secretary of State requests it to refer an application to the Secretary of State. The Environment Agency is required to consult the Secretary of State in relation to certain categories of application.",https://www.ecolex.org/details/legislation/greenhouse-gas-emissions-trading-scheme-amendment-fees-and-national-emissions-inventory-regulations-2011-si-no-727-of-2011-lex-faoc102360/?type=legislation&xsubjects=Mineral+resources&page=1615,Air & atmosphere, Regulation,"Air quality/air pollution,Emissions,Authorization/permit,Ozone layer,International agreement-implementation,Pollution control","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
